CustomerID,TransactionDate,Amount,Category
6.0,2024-05-02 17:10:27.523460,0.0061937807220539,Electronics
5.0,2023-10-26 17:10:27.523460,0.0072647734373135,Electronics
8.0,2023-12-09 17:10:27.523460,0.0224195061436045,Books
6.0,2024-04-13 17:10:27.523460,0.0208951786340371,Groceries
2.0,2024-04-22 17:10:27.523460,0.0212962833372484,Clothing
4.0,2024-04-28 17:10:27.523460,0.0167225583753056,Clothing
8.0,2024-01-25 17:10:27.523460,0.0243911733904017,Electronics
10.0,2024-02-22 17:10:27.523460,0.0028815768871606,Groceries
2.0,2023-10-03 17:10:27.523460,0.0277697892140785,Clothing
2.0,2023-10-10 17:10:27.523460,0.0,Groceries
8.0,2023-09-17 17:10:27.523460,0.0190804510478833,Groceries
8.0,2024-02-11 17:10:27.523460,0.0129048709656539,Electronics
5.0,2024-07-27 17:10:27.523460,0.0075328243800522,Clothing
2.0,2024-03-09 17:10:27.523460,0.0182875514925106,Books
4.0,2024-05-04 17:10:27.523460,0.0270113689289858,Electronics
10.0,2023-11-29 17:10:27.523460,0.0408676659108085,Clothing
10.0,2024-06-14 17:10:27.523460,0.015871993827904,Clothing
6.0,2023-11-09 17:10:27.523460,0.0037199265722897,Clothing
10.0,2024-02-21 17:10:27.523460,0.0167428529498635,Clothing
7.0,2023-10-19 17:10:27.523460,0.016268708673455,Clothing
3.0,2023-11-05 17:10:27.523460,0.0063529520452168,Groceries
1.0,2024-01-16 17:10:27.523460,0.004663434128104,Electronics
4.0,2024-06-14 17:10:27.523460,0.021308825731212,Groceries
2.0,2023-10-02 17:10:27.523460,0.0240400395687623,Books
7.0,2023-12-21 17:10:27.523460,0.0200065351475381,Clothing
4.0,2023-10-18 17:10:27.523460,0.0307307966461745,Electronics
2.0,2024-08-09 17:10:27.523460,0.0191197272127603,Clothing
2.0,2024-06-16 17:10:27.523460,0.0227295858671941,Electronics
2.0,2024-07-31 17:10:27.523460,0.0348694458781471,Groceries
2.0,2024-01-10 17:10:27.523460,0.0138947436908551,Electronics
4.0,2024-08-17 17:10:27.523460,0.0076368711646042,Books
4.0,2024-04-22 17:10:27.523460,0.0110835807169753,Books
2.0,2024-03-12 17:10:27.523460,0.0085711137605323,Electronics
2.0,2024-04-16 17:10:27.523460,0.0247359128940404,Electronics
10.0,2024-06-13 17:10:27.523460,0.020282252857853,Electronics
2.0,2023-12-29 17:10:27.523460,0.0041781974992635,Books
4.0,2024-04-24 17:10:27.523460,0.0072079805815893,Clothing
7.0,2024-05-20 17:10:27.523460,0.0037810303593394,Electronics
6.0,2024-08-28 17:10:27.523460,0.019563140700876,Electronics
10.0,2024-03-20 17:10:27.523460,0.0302213995148191,Books
8.0,2024-01-19 17:10:27.523460,0.0178768110847575,Books
7.0,2024-07-18 17:10:27.523460,0.0209819140283152,Groceries
5.0,2024-02-16 17:10:27.523460,0.0070084672064504,Electronics
2.0,2024-04-16 17:10:27.523460,0.0020644249316561,Groceries
5.0,2024-07-07 17:10:27.523460,0.0191655337019142,Books
7.0,2024-04-25 17:10:27.523460,0.015364122006208,Books
7.0,2024-02-23 17:10:27.523460,0.0104528843732213,Clothing
8.0,2024-02-03 17:10:27.523460,0.0093111328874629,Electronics
10.0,2024-07-15 17:10:27.523460,0.0179917917298779,Groceries
10.0,2024-02-11 17:10:27.523460,0.025809901829881,Books
10.0,2023-12-09 17:10:27.523460,0.0142069875056244,Books
8.0,2024-04-24 17:10:27.523460,0.0351808529180795,Groceries
1.0,2024-03-02 17:10:27.523460,0.0240796685521721,Clothing
