CustomerID,TransactionDate,Amount,Category
6.0,2024-08-15 17:10:27.523460,0.018652976910698962,Electronics
4.0,2023-10-16 17:10:27.523460,0.01874724637316931,Electronics
8.0,2024-03-01 17:10:27.523460,0.020892764254426315,Books
3.0,2023-11-06 17:10:27.523460,0.03169859871013411,Clothing
5.0,2024-08-21 17:10:27.523460,0.002307194792412916,Groceries
3.0,2024-04-22 17:10:27.523460,0.0220298742333861,Books
6.0,2024-05-02 17:10:27.523460,0.00619378072205397,Electronics
5.0,2023-10-26 17:10:27.523460,0.007264773437313544,Electronics
8.0,2023-12-09 17:10:27.523460,0.022419506143604565,Books
6.0,2024-04-13 17:10:27.523460,0.02089517863403713,Groceries
2.0,2024-04-22 17:10:27.523460,0.02129628333724841,Clothing
4.0,2024-04-28 17:10:27.523460,0.016722558375305636,Clothing
8.0,2024-01-25 17:10:27.523460,0.024391173390401744,Electronics
10.0,2024-02-22 17:10:27.523460,0.0028815768871606265,Groceries
2.0,2023-10-03 17:10:27.523460,0.027769789214078584,Clothing
2.0,2023-10-10 17:10:27.523460,0.0,Groceries
8.0,2023-09-17 17:10:27.523460,0.01908045104788337,Groceries
8.0,2024-02-11 17:10:27.523460,0.012904870965653951,Electronics
5.0,2024-07-27 17:10:27.523460,0.007532824380052218,Clothing
2.0,2024-03-09 17:10:27.523460,0.01828755149251067,Books
4.0,2024-05-04 17:10:27.523460,0.027011368928985837,Electronics
10.0,2023-11-29 17:10:27.523460,0.04086766591080857,Clothing
10.0,2024-06-14 17:10:27.523460,0.01587199382790404,Clothing
6.0,2023-11-09 17:10:27.523460,0.003719926572289705,Clothing
10.0,2024-02-21 17:10:27.523460,0.016742852949863517,Clothing
7.0,2023-10-19 17:10:27.523460,0.016268708673455052,Clothing
3.0,2023-11-05 17:10:27.523460,0.006352952045216824,Groceries
1.0,2024-01-16 17:10:27.523460,0.004663434128104047,Electronics
4.0,2024-06-14 17:10:27.523460,0.021308825731212015,Groceries
2.0,2023-10-02 17:10:27.523460,0.024040039568762304,Books
7.0,2023-12-21 17:10:27.523460,0.020006535147538133,Clothing
4.0,2023-10-18 17:10:27.523460,0.030730796646174577,Electronics
2.0,2024-08-09 17:10:27.523460,0.019119727212760382,Clothing
2.0,2024-06-16 17:10:27.523460,0.02272958586719411,Electronics
2.0,2024-07-31 17:10:27.523460,0.03486944587814717,Groceries
2.0,2024-01-10 17:10:27.523460,0.013894743690855122,Electronics
4.0,2024-08-17 17:10:27.523460,0.00763687116460426,Books
4.0,2024-04-22 17:10:27.523460,0.011083580716975353,Books
2.0,2024-03-12 17:10:27.523460,0.0085711137605323,Electronics
2.0,2024-04-16 17:10:27.523460,0.02473591289404044,Electronics
10.0,2024-06-13 17:10:27.523460,0.02028225285785302,Electronics
2.0,2023-12-29 17:10:27.523460,0.0041781974992635435,Books
4.0,2024-04-24 17:10:27.523460,0.007207980581589352,Clothing
7.0,2024-05-20 17:10:27.523460,0.003781030359339462,Electronics
6.0,2024-08-28 17:10:27.523460,0.019563140700876034,Electronics
10.0,2024-03-20 17:10:27.523460,0.030221399514819166,Books
8.0,2024-01-19 17:10:27.523460,0.017876811084757586,Books
7.0,2024-07-18 17:10:27.523460,0.020981914028315216,Groceries
5.0,2024-02-16 17:10:27.523460,0.0070084672064504834,Electronics
2.0,2024-04-16 17:10:27.523460,0.0020644249316561164,Groceries
5.0,2024-07-07 17:10:27.523460,0.019165533701914234,Books
7.0,2024-04-25 17:10:27.523460,0.01536412200620807,Books
7.0,2024-02-23 17:10:27.523460,0.01045288437322138,Clothing
8.0,2024-02-03 17:10:27.523460,0.009311132887462945,Electronics
10.0,2024-07-15 17:10:27.523460,0.017991791729877915,Groceries
10.0,2024-02-11 17:10:27.523460,0.025809901829881066,Books
10.0,2023-12-09 17:10:27.523460,0.01420698750562442,Books
8.0,2024-04-24 17:10:27.523460,0.035180852918079576,Groceries
1.0,2024-03-02 17:10:27.523460,0.024079668552172105,Clothing
