StationID,Date,Temperature,Humidity,WindSpeed
StationB,2023-02-24,15.284715957663689,55.79952535372484,16.84831996205925
StationC,2023-02-25,27.019793693296467,61.39204110956816,30.0
StationC,2023-02-26,19.9072459774418,60.01813611194676,11.159126615294232
StationA,2023-02-27,,67.55935281791652,11.095190022774
StationC,2023-02-28,14.637340827821712,79.33542629429991,15.152527707408467
StationC,2023-03-01,15.037069102984049,64.13874837250808,13.53407974383576
StationB,2023-03-02,20.511738412748333,65.67768367757625,8.562429720450174
StationA,2023-03-03,17.836953597259935,90.0,16.538823752374487
StationB,2023-03-04,16.70408848781761,71.72435782392242,
StationB,2023-03-05,20.019686522157013,65.3140001096033,11.519024924192083
StationB,2023-03-06,22.388770497167634,,14.875121897139227
StationB,2023-03-07,18.704856776305547,78.08956829020163,12.299653025778259
StationB,2023-03-08,17.126453961933002,62.2698430121935,15.367516495018556
StationB,2023-03-09,17.892508898300584,57.29037737832261,20.920382674807673
StationB,2023-03-10,21.69910482093322,64.46289348001918,13.862827061453038
StationA,2023-03-11,19.963099250277136,71.36242317119263,11.821262561350053
StationC,2023-03-12,23.83648419353202,65.01426757026081,15.54452093288193
StationB,2023-03-13,14.251037112528207,70.60638578821411,12.674304618996938
StationB,2023-03-14,16.12331947021528,53.31025172683315,
StationB,2023-03-15,23.865704279446245,51.319157745955124,15.946907930043716
StationB,2023-03-16,15.99086078325153,54.54962384652909,14.894409184612549
StationB,2023-03-17,26.92007859466339,47.32617698487665,15.169676848767503
StationB,2023-03-18,27.02602652939094,61.10299578633421,15.576271141897948
StationC,2023-03-19,26.961628767459516,55.69974614150084,19.791338167562433
StationC,2023-03-20,15.596795907351154,72.30211353644378,14.241242087679016
StationB,2023-03-21,20.38447474292286,47.087756378025304,15.382303220004271
StationC,2023-03-22,17.532837588983366,75.54922676636602,17.60054719002643
StationA,2023-03-23,24.615813041709764,,16.413110494254063
StationB,2023-03-24,28.53302476839231,47.6176914885165,13.925372398527662
StationA,2023-03-25,24.367947078176897,51.753486723489274,
StationA,2023-03-26,20.045721728700688,79.51280085735755,12.386259356655213
StationB,2023-03-27,18.172303515837285,59.599148626269965,14.319751718105323
StationC,2023-03-28,23.24543366314553,65.29435511653803,12.68674037848668
StationA,2023-03-29,13.885632316623466,58.161082622719796,16.728523798413303
StationB,2023-03-30,22.681680161910325,59.09921366819793,18.568799343854245
StationA,2023-03-31,15.426545343693613,54.94119946765706,15.670008476089066
StationA,2023-04-01,23.102741079808677,60.507439588552664,15.225797837787564
StationA,2023-04-02,19.195313115684684,64.94599891881714,12.374973997625773
StationA,2023-04-03,18.058678005116928,76.78305509822896,12.892346648639506
StationC,2023-04-04,15.572438130855756,41.25531125140488,11.420219653084722
StationA,2023-04-05,18.21627487115903,76.10820309392503,8.469955832183453
StationA,2023-04-06,22.780608992669826,65.27960427026474,13.826897996308524
StationA,2023-04-07,25.21930305459329,56.32237217346973,14.105684191941105
StationC,2023-04-08,22.63224080667348,54.522765170406714,21.518526886119915
StationA,2023-04-09,26.819432622085525,,19.688440698624333
StationA,2023-04-10,32.69581358134666,62.2897853818854,16.666920718900602
