Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit ,Cluster
-1.4852382088669671,-1.9030402695923805,-2.377133799042984,-1.8274572629471952,-1.3921908284581592,-1.6410418472633386,-2.3838891137668767,-1.0999748867047898,-1.90485093389146,0
-1.476577927765702,-0.5940592289464697,-1.3873487335150236,-0.952028633990455,-1.889401838621788,-1.6410418472633386,-2.214029901556476,-1.0999748867047898,-1.3326088208185465,0
-1.4679176466644368,-1.4667132560437437,-1.7172770886910105,-0.952028633990455,-0.3977688081309026,-0.5160774275455403,-0.8551562038732665,0.909111664354187,-0.5457759153432906,0
-1.4592573655631718,0.889452617118896,-0.7274920231630502,-0.0766000050337147,0.5966532121963541,0.6088869921722582,-0.5154377794524623,0.909111664354187,0.0979964618637367,1
-1.4505970844619067,1.8493720469258972,1.7469706406568504,0.7988286239230257,-0.3977688081309026,1.1713692020311577,1.353013554861951,0.909111664354187,1.3140109521436782,2
-1.4419368033606417,2.023902852345352,1.087113930304877,1.674257252879766,0.5966532121963541,0.6088869921722582,1.6927319792827522,0.909111664354187,1.242480688009564,2
-1.4332765222593764,1.2385142279578056,0.7571855751288902,1.674257252879766,0.5966532121963541,1.7338514118900563,2.0324504037035567,0.909111664354187,1.52860174454602,2
-1.4246162411581114,0.2785947981508043,0.4272572199529034,1.674257252879766,1.5910752325236108,1.7338514118900563,1.0132951304411466,0.909111664354187,1.0994201597413351,2
-1.4159559600568463,-1.553978658753471,-0.2325994903990701,-0.952028633990455,0.5966532121963541,0.6088869921722582,-0.3455785672420616,-1.0999748867047898,-0.617306179477405,1
-1.407295678955581,-1.4667132560437437,-0.3975636679870634,-1.8274572629471952,-2.386612848785416,-1.6410418472633386,-1.36473384050447,-1.0999748867047898,-1.0464877642820904,0
-1.398635397854316,-1.117651645204834,-0.3975636679870634,-1.8274572629471952,-0.3977688081309026,-2.203524057122238,-1.8743114771356733,-1.0999748867047898,-1.4756693490867752,0
-1.389975116753051,-0.8558554370756518,0.0973288647769166,-0.952028633990455,0.5966532121963541,0.0464047823133589,-1.5345930527148706,-1.0999748867047898,-1.761790405623232,1
-1.3813148356517857,-0.7685900343659244,0.4272572199529034,-0.0766000050337147,0.0994422020327257,-0.5160774275455403,-1.025015416083667,0.909111664354187,-1.90485093389146,1
-1.3726545545505209,-0.0704668126881052,-0.3975636679870634,-0.952028633990455,-0.8949798182945309,-1.0785596374044395,-0.6852969916628658,0.909111664354187,-1.690260141489118,1
-1.3639942734492556,-0.3322630208172874,-0.0676353128110767,-0.952028633990455,-0.8949798182945309,-1.6410418472633386,-0.1757193550316609,0.909111664354187,-1.404139084952661,1
-1.3553339923479903,1.3257796306675331,1.582006463068857,0.7988286239230257,1.0938642223599824,0.6088869921722582,0.843435918230746,-1.0999748867047898,1.027889895607221,2
-1.3466737112467253,0.8021872144091686,0.9221497527168836,1.674257252879766,1.0938642223599824,0.6088869921722582,1.353013554861951,0.909111664354187,1.3140109521436782,2
-1.3380134301454605,0.4531256035702591,0.4272572199529034,1.674257252879766,1.5910752325236108,0.6088869921722582,0.843435918230746,0.909111664354187,1.0994201597413351,2
-1.329353149044195,1.0639834225383509,1.087113930304877,1.674257252879766,0.5966532121963541,1.7338514118900563,1.1831543426515505,0.909111664354187,0.9563596314731068,2
-1.32069286794293,1.936637449635625,1.911934818244844,1.674257252879766,1.0938642223599824,0.6088869921722582,1.862591191493153,-1.0999748867047898,1.1709504238754496,2
-1.312032586841665,0.3658602008605316,0.4272572199529034,-0.0766000050337147,0.0994422020327257,1.7338514118900563,0.4187878877047428,0.909111664354187,0.67023857493665,1
-1.3033723057403996,0.889452617118896,0.5922213975408968,0.7988286239230257,-0.3977688081309026,0.6088869921722582,-0.3455785672420616,0.909111664354187,0.3841175184001937,1
-1.2947120246391346,-0.3322630208172874,-1.5523129111030172,-0.0766000050337147,-0.8949798182945309,1.1713692020311577,-0.5154377794524623,0.909111664354187,0.2410569901319652,1
-1.2860517435378696,-0.4195284235270148,-1.2223845559270303,-0.952028633990455,-1.889401838621788,0.0464047823133589,-1.194874628294068,0.909111664354187,-1.189548292550318,0
-1.2773914624366045,1.500310436086988,1.4170422854808635,0.7988286239230257,0.5966532121963541,-0.5160774275455403,-1.025015416083667,0.909111664354187,0.3841175184001937,1
-1.2687311813353392,0.6276564089897139,0.7571855751288902,0.7988286239230257,0.5966532121963541,-1.0785596374044395,-0.8551562038732665,0.909111664354187,-0.0450640664044917,1
-1.2600709002340742,0.4531256035702591,0.4272572199529034,-0.0766000050337147,-0.3977688081309026,0.0464047823133589,-1.025015416083667,-1.0999748867047898,-0.1881245946727202,1
-1.2514106191328092,0.2785947981508043,-0.7274920231630502,-0.0766000050337147,-0.3977688081309026,-0.5160774275455403,-1.5345930527148706,-1.0999748867047898,-0.617306179477405,0
-1.242750338031544,-0.0704668126881052,-0.8924562007510436,-0.0766000050337147,-1.3921908284581592,-0.5160774275455403,-2.0441706893460743,-1.0999748867047898,-0.617306179477405,0
-1.2340900569302788,-1.6412440614631982,-1.3873487335150236,-0.952028633990455,0.5966532121963541,-1.6410418472633386,-1.704452264925273,-1.0999748867047898,-1.90485093389146,0
-1.2254297758290138,-1.4667132560437437,-1.3873487335150236,-1.8274572629471952,-0.3977688081309026,-1.6410418472633386,0.0111257783997794,0.909111664354187,-2.620153575232602,0
-1.2167694947277483,-0.5067938262367422,-0.5625278455750569,-0.952028633990455,-1.3921908284581592,-1.6410418472633386,-0.5154377794524623,-1.0999748867047898,-2.190971990427917,0
-1.2081092136264835,-0.681324631656197,-1.2223845559270303,-0.952028633990455,-0.3977688081309026,-0.5160774275455403,-0.8551562038732665,-1.0999748867047898,-1.761790405623232,0
-1.1994489325252184,-0.8558554370756518,-1.057420378339037,-0.0766000050337147,0.5966532121963541,-0.5160774275455403,-0.6852969916628658,-1.0999748867047898,-1.8333206697573463,0
-1.1907886514239532,-1.117651645204834,-0.3975636679870634,-0.952028633990455,-0.3977688081309026,-0.5160774275455403,-0.6852969916628658,0.909111664354187,-1.3326088208185465,1
-1.182128370322688,-0.1577322153978326,-0.0676353128110767,-0.952028633990455,0.5966532121963541,-0.5160774275455403,-0.1757193550316609,0.909111664354187,-1.189548292550318,1
-1.173468089221423,0.7149218116994412,0.5922213975408968,-0.0766000050337147,-0.3977688081309026,0.0464047823133589,0.1639990693891403,-1.0999748867047898,-1.4756693490867752,1
-1.1648078081201578,0.7149218116994412,0.7571855751288902,0.7988286239230257,0.0994422020327257,0.0464047823133589,0.5376893362520242,-1.0999748867047898,-1.2610785566844325,1
-1.1561475270188928,0.889452617118896,1.087113930304877,-0.0766000050337147,-0.3977688081309026,-0.5160774275455403,0.7075485484624249,-1.0999748867047898,-0.8318969718797476,1
-1.1474872459176275,-0.0704668126881052,-0.0676353128110767,-0.952028633990455,0.0994422020327257,0.0464047823133589,0.0620835420629018,0.909111664354187,-1.118018028416205,1
-1.1388269648163625,0.1040639927313495,0.26229304236491,-0.0766000050337147,0.0994422020327257,0.6088869921722582,1.0472669728832291,0.909111664354187,-0.3311851229409479,1
-1.1301666837150974,0.9767180198286236,1.2520781078928702,0.7988286239230257,1.0938642223599824,0.6088869921722582,0.9453514455569876,0.909111664354187,0.3841175184001937,2
-1.1215064026138324,1.3257796306675331,1.7469706406568504,1.674257252879766,1.5910752325236108,1.7338514118900563,1.7606756641669143,0.909111664354187,1.52860174454602,2
-1.1128461215125671,1.6748412415064426,0.7571855751288902,1.674257252879766,1.5910752325236108,1.7338514118900563,1.9645067188193943,0.909111664354187,1.6716622728142485,2
-1.104185840411302,0.3658602008605316,0.5922213975408968,1.674257252879766,1.5910752325236108,1.7338514118900563,1.4379431609671498,0.909111664354187,1.4570714804119067,2
-1.095525559310037,-0.24499761810756,0.0973288647769166,0.7988286239230257,1.0938642223599824,0.6088869921722582,0.7415203909045044,0.909111664354187,0.8132991032048784,1
-1.0868652782087718,-0.24499761810756,-0.2325994903990701,-0.0766000050337147,-0.3977688081309026,1.7338514118900563,0.5037174938099447,-1.0999748867047898,0.0979964618637367,1
-1.0782049971075067,1.0639834225383509,1.087113930304877,-0.952028633990455,-1.3921908284581592,0.6088869921722582,-0.0738038277054193,0.909111664354187,-0.0450640664044917,1
-1.0695447160062417,0.889452617118896,0.7571855751288902,-0.0766000050337147,-0.3977688081309026,-0.5160774275455403,0.1979709118312229,0.909111664354187,0.0979964618637367,1
-1.0608844349049766,-1.3794478533340162,-1.3873487335150236,-0.952028633990455,-0.3977688081309026,-1.6410418472633386,-0.6513251492207833,-1.0999748867047898,-0.617306179477405,0
-1.0522241538037114,-1.8157748668826528,-2.0472054438669973,-0.952028633990455,-0.3977688081309026,-1.6410418472633386,-1.806367792251513,0.909111664354187,-2.047911462159689,0
-1.0435638727024463,-1.990305672302108,-2.377133799042984,-1.8274572629471952,-1.889401838621788,-1.6410418472633386,-2.112114374230235,-1.0999748867047898,-1.90485093389146,0
-1.0349035916011813,-0.4195284235270148,-0.3975636679870634,-0.0766000050337147,-1.3921908284581592,-0.5160774275455403,-0.9910435736415876,0.909111664354187,-1.6187298773550036,1
-1.026243310499916,2.023902852345352,2.076898995832837,0.7988286239230257,1.5910752325236108,1.7338514118900563,1.5228727670723516,0.909111664354187,1.6716622728142485,2
-1.017583029398651,0.2785947981508043,0.4272572199529034,1.674257252879766,1.5910752325236108,1.1713692020311577,1.0472669728832291,0.909111664354187,1.3855412162777925,2
-1.008922748297386,0.4531256035702591,1.2520781078928702,1.674257252879766,0.5966532121963541,1.1713692020311577,1.285069869977789,0.909111664354187,1.3855412162777925,2
-1.0002624671961209,2.023902852345352,1.2520781078928702,1.674257252879766,1.0938642223599824,1.1713692020311577,1.4379431609671498,0.909111664354187,1.52860174454602,2
-0.9916021860948556,0.1913293954410769,-0.7274920231630502,0.7988286239230257,1.0938642223599824,0.0464047823133589,0.0960553845049813,-1.0999748867047898,0.2410569901319652,1
-0.9829419049935904,-0.1577322153978326,-0.2325994903990701,-0.0766000050337147,1.0938642223599824,0.0464047823133589,-0.311606724799982,-1.0999748867047898,-0.0450640664044917,1
-0.9742816238923254,0.0167985900216221,-0.0676353128110767,-0.952028633990455,0.0994422020327257,-0.5160774275455403,-0.5494096218945448,-1.0999748867047898,-0.4742456512091764,1
-0.9656213427910604,-0.24499761810756,0.0973288647769166,-0.0766000050337147,1.0938642223599824,0.0464047823133589,-0.7872125189891045,-1.0999748867047898,-0.617306179477405,1
-0.9569610616897952,-0.0704668126881052,0.26229304236491,0.7988286239230257,1.0938642223599824,0.0464047823133589,0.265914596715382,0.909111664354187,0.0979964618637367,1
-0.94830078058853,0.1040639927313495,-0.2325994903990701,-0.952028633990455,0.5966532121963541,0.6088869921722582,-1.1609027858519885,0.909111664354187,-0.617306179477405,1
-0.9396404994872648,-1.553978658753471,-1.7172770886910105,-0.0766000050337147,1.5910752325236108,0.0464047823133589,-1.6025367375990311,-1.0999748867047898,-2.4770930469643737,0
-0.9309802183859998,-1.6412440614631982,-1.5523129111030172,-0.952028633990455,0.5966532121963541,-0.5160774275455403,-0.974057652420548,-1.0999748867047898,0.0264661977296225,0
-0.9223199372847348,-1.3794478533340162,-1.7172770886910105,-0.952028633990455,-0.3977688081309026,-0.5160774275455403,-1.2288464707361488,0.909111664354187,-2.047911462159689,0
-0.9136596561834696,-1.2049170479145614,-1.3873487335150236,-0.0766000050337147,-1.3921908284581592,-1.0785596374044395,-1.6025367375990311,-1.0999748867047898,-2.620153575232602,0
-0.9049993750822044,-1.117651645204834,-1.2223845559270303,0.7988286239230257,-1.889401838621788,-1.0785596374044395,-1.2967901556203094,-1.0999748867047898,-2.190971990427917,0
-0.8963390939809394,-0.9431208397853792,-1.2223845559270303,-0.952028633990455,-0.3977688081309026,-0.5160774275455403,-1.025015416083667,-1.0999748867047898,-1.761790405623232,0
-0.8876788128796742,1.2385142279578056,2.076898995832837,-0.0766000050337147,0.5966532121963541,0.6088869921722582,0.6056330211361863,0.909111664354187,0.9563596314731068,2
-0.8790185317784092,1.3257796306675331,1.911934818244844,0.7988286239230257,1.5910752325236108,1.1713692020311577,1.0812388153253087,0.909111664354187,1.242480688009564,2
-0.870358250677144,0.5403910062799865,0.9221497527168836,-0.0766000050337147,0.5966532121963541,0.6088869921722582,0.4697456513678651,0.909111664354187,0.455647782534308,1
-0.8616979695758789,0.4531256035702591,-0.0676353128110767,-0.0766000050337147,0.0994422020327257,0.0464047823133589,-0.2436630399158199,0.909111664354187,-0.1165943305386059,1
-0.8530376884746138,-0.4195284235270148,-0.3975636679870634,-0.952028633990455,-0.8949798182945309,-0.5160774275455403,-0.821184361431187,-1.0999748867047898,-0.617306179477405,0
-0.8443774073733487,-0.24499761810756,-0.2325994903990701,-0.952028633990455,0.5966532121963541,0.0464047823133589,-0.6003673855576641,-1.0999748867047898,-0.7603667077456334,1
-0.8357171262720835,0.0167985900216221,-0.5625278455750569,-0.952028633990455,1.0938642223599824,0.6088869921722582,-0.2266771186947802,-1.0999748867047898,-1.118018028416205,1
-0.8270568451708185,0.8021872144091686,0.7571855751288902,-0.0766000050337147,0.0994422020327257,-0.5160774275455403,0.7585063121255472,0.909111664354187,0.0979964618637367,1
-0.8183965640695533,-0.0704668126881052,0.4272572199529034,-0.0766000050337147,0.5966532121963541,1.1713692020311577,0.2998864391574615,0.909111664354187,-0.2596548588068345,1
-0.8097362829682883,1.0639834225383509,0.5922213975408968,0.7988286239230257,1.0938642223599824,1.1713692020311577,0.9793232879990672,0.909111664354187,1.027889895607221,2
-0.8010760018670231,1.8493720469258972,1.582006463068857,0.7988286239230257,0.0994422020327257,1.1713692020311577,1.4549290821881926,0.909111664354187,1.3140109521436782,2
-0.792415720765758,1.2385142279578056,1.4170422854808635,1.674257252879766,1.5910752325236108,1.7338514118900563,1.3190417124198714,0.909111664354187,1.4570714804119067,2
-0.7837554396644929,-1.117651645204834,-0.7274920231630502,1.674257252879766,1.5910752325236108,0.6088869921722582,0.0620835420629018,-1.0999748867047898,-0.3311851229409479,1
-0.7750951585632277,-1.030386242495107,0.0973288647769166,1.674257252879766,-0.3977688081309026,-0.5160774275455403,-0.2096911974737404,-1.0999748867047898,-0.8318969718797476,1
-0.7664348774619626,0.3658602008605316,0.26229304236491,0.7988286239230257,0.5966532121963541,0.6088869921722582,0.1300272269470608,0.909111664354187,-0.2596548588068345,1
-0.7577745963606975,-1.3794478533340162,-0.0676353128110767,-0.0766000050337147,0.0994422020327257,0.0464047823133589,-0.4474940945683032,0.909111664354187,-0.7603667077456334,1
-0.7491143152594324,0.2785947981508043,0.4272572199529034,-0.952028633990455,0.5966532121963541,0.0464047823133589,-0.0738038277054193,-1.0999748867047898,-0.0450640664044917,1
-0.7404540341581672,-0.5067938262367422,-0.3975636679870634,-0.0766000050337147,0.0994422020327257,-0.5160774275455403,-0.2606489611368627,0.909111664354187,-0.974957500147976,1
-0.7317937530569022,-0.5940592289464697,-0.2325994903990701,0.7988286239230257,1.0938642223599824,1.1713692020311577,0.7415203909045044,0.909111664354187,-0.4742456512091764,1
-0.723133471955637,-1.553978658753471,-0.8924562007510436,-0.0766000050337147,0.5966532121963541,0.0464047823133589,0.0281116996208192,-1.0999748867047898,-1.189548292550318,1
-0.714473190854372,-2.339367283141017,-0.5625278455750569,0.7988286239230257,-1.3921908284581592,-1.0785596374044395,-1.942255162019834,-1.0999748867047898,-1.9763811980255743,0
-0.7058129097531068,-1.8157748668826528,-1.3873487335150236,-0.952028633990455,-0.3977688081309026,0.0464047823133589,-2.248001743998556,-1.0999748867047898,-1.8333206697573463,0
-0.6971526286518417,0.889452617118896,-0.5625278455750569,1.674257252879766,-0.3977688081309026,0.0464047823133589,0.4018019664837031,0.909111664354187,-0.1165943305386059,1
-0.6884923475505766,1.5875758387967152,1.582006463068857,1.674257252879766,1.5910752325236108,1.7338514118900563,1.6247882943985932,0.909111664354187,1.52860174454602,2
-0.6798320664493115,1.500310436086988,1.911934818244844,1.674257252879766,1.0938642223599824,1.1713692020311577,1.488900924630272,0.909111664354187,1.52860174454602,2
-0.6711717853480463,-0.5940592289464697,-0.2325994903990701,0.7988286239230257,-1.889401838621788,-1.0785596374044395,-0.4135222521262236,-1.0999748867047898,-1.118018028416205,0
-0.6625115042467813,-0.7685900343659244,0.0973288647769166,-0.0766000050337147,0.0994422020327257,0.0464047823133589,-0.6513251492207833,-1.0999748867047898,-0.8318969718797476,1
-0.6538512231455161,-1.3794478533340162,-0.2325994903990701,0.7988286239230257,-0.8949798182945309,-0.5160774275455403,-0.2266771186947802,-1.0999748867047898,-1.118018028416205,0
-0.645190942044251,-1.4667132560437437,-1.2223845559270303,-0.0766000050337147,-1.3921908284581592,-0.5160774275455403,0.0960553845049813,0.909111664354187,-0.617306179477405,0
-0.6365306609429859,0.5403910062799865,0.9221497527168836,-0.0766000050337147,0.5966532121963541,-0.5160774275455403,1.21712618509363,0.909111664354187,0.8848293673389926,1
-0.6278703798417208,0.1913293954410769,0.7571855751288902,-0.0766000050337147,-0.8949798182945309,-1.6410418472633386,0.1809849906101831,0.909111664354187,0.3841175184001937,1
-0.6192100987404557,0.8021872144091686,0.7571855751288902,-0.0766000050337147,0.0994422020327257,-0.5160774275455403,0.843435918230746,0.909111664354187,0.8132991032048784,1
-0.6105498176391906,1.4130450333772604,1.7469706406568504,1.674257252879766,1.5910752325236108,1.7338514118900563,1.2680839487567492,0.909111664354187,1.3855412162777925,2
-0.6018895365379254,1.936637449635625,1.087113930304877,1.674257252879766,0.5966532121963541,1.1713692020311577,1.9645067188193943,0.909111664354187,1.6716622728142485,2
-0.5932292554366604,-1.2049170479145614,-0.3975636679870634,1.674257252879766,1.5910752325236108,1.1713692020311577,0.0790694632839415,-1.0999748867047898,0.3125872542660795,1
-0.5845689743353952,-0.681324631656197,-0.3975636679870634,1.674257252879766,0.0994422020327257,0.0464047823133589,-0.0738038277054193,-1.0999748867047898,-0.1165943305386059,1
-0.5759086932341301,0.5403910062799865,0.7571855751288902,1.674257252879766,0.5966532121963541,1.1713692020311577,0.2998864391574615,-1.0999748867047898,0.455647782534308,2
-0.567248412132865,1.4130450333772604,0.9221497527168836,1.674257252879766,0.5966532121963541,0.6088869921722582,1.1491825002094678,0.909111664354187,1.1709504238754496,2
-0.5585881310315999,-0.24499761810756,0.26229304236491,0.7988286239230257,0.0994422020327257,0.6088869921722582,0.2829005179364217,0.909111664354187,0.67023857493665,1
-0.5499278499303347,-0.4195284235270148,-0.7274920231630502,-0.0766000050337147,1.5910752325236108,0.6088869921722582,-0.2606489611368627,-1.0999748867047898,0.2410569901319652,1
-0.5412675688290697,-0.0704668126881052,-1.2223845559270303,-0.952028633990455,-1.889401838621788,-0.5160774275455403,-0.753240676547025,0.909111664354187,-0.1165943305386059,0
-0.5326072877278045,0.8021872144091686,1.4170422854808635,-0.952028633990455,1.0938642223599824,-0.5160774275455403,0.8094640757886665,0.909111664354187,0.5271780466684223,1
-0.5239470066265395,0.1040639927313495,0.26229304236491,-1.8274572629471952,0.0994422020327257,0.0464047823133589,0.8774077606728256,-1.0999748867047898,0.3841175184001937,1
-0.5152867255252743,1.0639834225383509,0.4272572199529034,-0.952028633990455,0.5966532121963541,-0.5160774275455403,0.928365524335948,0.909111664354187,0.8132991032048784,1
-0.5066264444240092,1.3257796306675331,1.7469706406568504,-0.952028633990455,1.0938642223599824,0.0464047823133589,1.285069869977789,0.909111664354187,1.242480688009564,2
-0.497966163322744,1.2385142279578056,1.2520781078928702,1.674257252879766,0.5966532121963541,0.0464047823133589,1.42095723974611,0.909111664354187,1.3855412162777925,2
-0.4893058822214789,2.023902852345352,2.076898995832837,0.7988286239230257,1.0938642223599824,0.6088869921722582,2.2362814583560366,0.909111664354187,1.7431925369483627,2
-0.4806456011202139,0.7149218116994412,0.7571855751288902,-0.952028633990455,-0.3977688081309026,0.0464047823133589,0.6056330211361863,0.909111664354187,0.5271780466684223,1
-0.4719853200189487,0.2785947981508043,0.9221497527168836,-0.952028633990455,-1.3921908284581592,-1.0785596374044395,0.0620835420629018,0.909111664354187,0.5987083108025365,1
-0.4633250389176836,-0.1577322153978326,-0.3975636679870634,-0.0766000050337147,-1.3921908284581592,-1.0785596374044395,-0.2096911974737404,-1.0999748867047898,0.169526725997851,0
-0.4546647578164185,0.8021872144091686,1.087113930304877,-0.0766000050337147,-0.3977688081309026,-0.5160774275455403,0.8604218394517857,0.909111664354187,0.7417688390707642,1
-0.4460044767151534,1.936637449635625,1.4170422854808635,0.7988286239230257,0.5966532121963541,0.0464047823133589,2.0324504037035567,0.909111664354187,1.6716622728142485,2
-0.4373441956138882,-0.5067938262367422,-0.2325994903990701,-0.952028633990455,0.0994422020327257,-0.5160774275455403,-0.5833814643366243,0.909111664354187,0.455647782534308,1
-0.4286839145126231,1.500310436086988,1.087113930304877,0.7988286239230257,0.5966532121963541,0.6088869921722582,1.4039713185250702,0.909111664354187,1.4570714804119067,2
-0.420023633411358,1.3257796306675331,1.4170422854808635,1.674257252879766,1.5910752325236108,1.7338514118900563,1.1491825002094678,0.909111664354187,1.52860174454602,2
-0.4113633523100929,0.3658602008605316,0.7571855751288902,1.674257252879766,1.5910752325236108,1.7338514118900563,0.7754922333465869,0.909111664354187,0.9563596314731068,2
-0.4027030712088278,0.6276564089897139,-0.3975636679870634,-0.0766000050337147,-0.3977688081309026,0.6088869921722582,0.2489286754943422,-1.0999748867047898,0.455647782534308,1
-0.3940427901075627,0.8021872144091686,0.0973288647769166,-0.0766000050337147,-0.3977688081309026,0.0464047823133589,0.4867315725889049,-1.0999748867047898,0.5271780466684223,1
-0.3853825090062976,-0.4195284235270148,0.26229304236491,-0.0766000050337147,-0.3977688081309026,-0.5160774275455403,0.1470131481681006,-1.0999748867047898,0.3125872542660795,1
-0.3767222279050324,-0.1577322153978326,-0.3975636679870634,-0.0766000050337147,-1.3921908284581592,-1.0785596374044395,-0.4474940945683032,-1.0999748867047898,-0.1881245946727202,0
-0.3680619468037673,-0.681324631656197,-0.5625278455750569,-0.952028633990455,-1.3921908284581592,-1.0785596374044395,-0.5833814643366243,-1.0999748867047898,-0.5457759153432906,0
-0.3594016657025022,-0.9431208397853792,-0.2325994903990701,-0.952028633990455,-1.3921908284581592,-1.0785596374044395,-0.7872125189891045,-1.0999748867047898,-0.8318969718797476,0
-0.3507413846012371,-1.7285094641729255,-1.2223845559270303,-1.8274572629471952,-1.889401838621788,-1.6410418472633386,-1.194874628294068,-1.0999748867047898,-1.4756693490867752,0
-0.342081103499972,-0.1577322153978326,-0.7274920231630502,-1.8274572629471952,-1.889401838621788,-1.6410418472633386,-1.2628183131782285,-1.0999748867047898,-1.118018028416205,0
-0.3334208223987069,-1.6412440614631982,-1.3873487335150236,-1.8274572629471952,-1.889401838621788,-0.5160774275455403,-1.942255162019834,-1.0999748867047898,-1.404139084952661,0
