index,value,is_outlier
182,89.29107501938887,False
183,104.82472415243186,False
184,97.7653721467415,False
185,107.14000494092092,False
186,104.73237624573544,False
187,99.27171087343127,False
188,91.53206281931595,False
189,84.85152775314135,False
190,95.5348504793298,False
191,108.56398794323472,False
192,102.14093744130204,False
193,87.54261221288012,False
194,101.73180925851182,False
195,103.85317379728836,False
196,91.16142563798869,False
197,101.53725105945529,False
198,210.2338391850858,True
199,88.57029702169376,False
200,103.57787360348284,False
201,105.60784526368236,False
202,110.83051243175277,False
203,110.53802052034902,False
204,86.22330632042909,False
205,90.62174960084876,False
206,105.1503526720866,False
207,105.1378595091221,False
208,105.15047686306048,False
209,138.52731490654722,False
210,105.70890510693168,False
211,111.355656401806,False
212,109.54001763493204,False
213,106.51391251305796,False
214,96.84730755359656,False
215,107.58969220493267,False
216,92.27174785462428,False
217,97.63181393259993,False
218,95.14636452170896,False
219,100.81874139386322,False
220,123.14658566673508,False
221,163.2560840730997,False
222,106.86260190374512,False
223,83.87284128810349,False
224,232.16454499392069,True
225,110.88950596967366,False
226,100.64280019095465,False
227,89.22255222070694,False
228,92.84696290740033,False
229,106.79597748934675,False
230,92.69633368282864,False
231,102.16458589581976,False
232,100.45571839903812,False
233,93.48399652394184,False
234,121.43944089325323,False
235,106.33919022318013,False
236,79.74857413342393,False
237,101.86454314769428,False
238,93.38213535231613,False
239,108.52433334796224,False
240,92.074792615673,False
241,98.85263558533102,False
242,105.04987278980455,False
243,108.6575519417012,False
244,151.1302989182448,True
245,96.65498764159052,False
246,95.25054688839045,False
247,93.46670767426288,False
248,117.65454240281096,False
249,104.04981710960956,False
250,87.39116045664954,False
251,109.17861947054776,False
252,121.22156197012632,False
253,110.32465260551147,False
254,84.80630034045987,False
255,95.15765927133748,False
256,112.66911149186625,False
257,92.9233053438122,False
258,104.43819428146227,False
259,107.74634053429337,False
260,90.73069528421917,False
261,99.404746439382,False
262,67.58732659930928,False
263,89.7561235866571,False
264,97.4743184860684,False
265,87.5221681803515,False
266,116.32411303931636,False
267,85.69858622039368,False
268,95.59955513303017,False
269,101.30740577286092,False
270,114.41273289066116,False
271,85.6413784882056,False
272,111.6316375215496,False
273,100.10233061019586,False
274,90.18491348952048,False
275,104.6210347426327,False
276,101.9905969557347,False
277,93.99783122841204,False
278,100.6980208499002,False
279,96.1468640313824,False
280,101.13517345251248,False
281,106.62130674521046,False
282,115.86016816145352,False
283,87.62184501173151,False
284,121.33033374656269,False
285,80.47912200477498,False
286,98.48214904964416,False
287,105.88317206484577,False
288,102.80991867735032,False
289,93.77300480179406,False
290,97.91877749642724,False
291,95.06999065341168,False
292,94.10635243055788,False
293,108.49602097021024,False
294,103.57015485965049,False
295,93.07090404739346,False
296,108.9959987543325,False
297,103.07299520876607,False
298,108.1286211883896,False
299,106.29628841923612,False
300,91.71004989077927,False
301,94.3981895980303,False
302,107.47293605123262,False
303,106.10370265433464,False
304,99.79098406035853,False
305,101.17327383308782,False
306,112.77664895788423,False
307,94.0842861116417,False
308,105.47097381170038,False
309,97.97807347566106,False
310,97.8231879677278,False
311,110.9877685198719,False
312,108.2541634898803,False
313,108.1350963600064,False
314,113.05478807154329,False
315,100.2100384163276,False
316,106.81952971294965,False
317,96.89733243406543,False
318,103.24166352488442,False
319,98.69856945632316,False
320,100.96995964992718,False
321,105.95157025436912,False
322,91.81779316766529,False
323,120.9238727568546,False
324,89.93982618500299,False
325,87.85811387212269,False
326,111.58110873500068,False
327,107.91662693962935,False
328,106.24119817052156,False
329,106.2834550926428,False
330,99.87753227153084,False
331,91.02745628514168,False
332,261.8372224363675,True
333,93.22838288487888,False
334,109.7511973341775,False
335,98.52942618497862,False
336,91.74502803207488,False
337,96.78614158347008,False
338,104.12931454275623,False
339,94.36275447196026,False
340,91.77779604433567,False
341,102.43687211491913,False
342,102.44966571108722,False
343,94.9305682462887,False
344,95.28961694381675,False
345,102.32049937357635,False
346,85.51915658502676,False
347,85.92536225623445,False
348,92.81555778747564,False
349,97.86552848288152,False
350,103.10907565598004,False
351,114.75356216949552,False
352,108.5765962320202,False
353,98.40061470036574,False
354,99.80983792097312,False
355,89.97470635362191,False
356,99.8148686400761,False
357,97.11341361079862,False
358,103.22718560338087,False
359,91.72769056447676,False
360,105.19346514241172,False
361,115.32738913002578,False
362,98.91239851543142,False
363,104.01711722098942,False
364,106.90143991711112,False
365,95.98779528114164,False
366,102.24092481810416,False
367,100.12592400781794,False
368,100.97676098548833,False
369,92.26990216144532,False
370,100.24510174258944,False
371,104.9799829124545,False
372,114.51143607795042,False
373,109.59270826085206,False
374,121.53182457511556,False
375,92.3265243711195,False
376,108.7232063672068,False
377,101.83342005738352,False
378,121.89802933217672,False
379,91.91701714644849,False
380,91.60278157819224,False
381,94.00607354555976,False
382,78.76104275690193,False
383,94.74244978319238,False
384,92.408673384463,False
385,101.50393786476208,False
386,103.4175597577716,False
387,118.76170839215888,False
388,109.5042383818605,False
389,94.23096344337596,False
390,91.01585328651642,False
391,104.91919171506504,False
392,86.79766792979358,False
393,118.31458765854352,False
394,111.79440120721289,False
395,95.30824347895296,False
396,82.86865470909123,False
397,113.53872374165412,False
398,98.85460154747382,False
399,112.37816311973462,False
400,84.05572341205632,False
401,94.00624977046228,False
402,100.05243699718184,False
403,100.46980593764742,False
404,95.49934528520755,False
405,106.228499323475,False
406,89.32379570617405,False
407,98.57620514978709,False
408,101.202956317119,False
409,105.14438834058748,False
410,107.11614878088888,False
411,88.75357908162131,False
412,84.65885829264377,False
413,112.7767682189851,False
414,103.32314011979592,False
415,92.51513463443446,False
416,115.51151975522524,False
417,101.1567463429286,False
418,111.79297184063826,False
419,100.67518481410109,False
420,120.60747924881989,False
421,117.55340842443204,False
422,97.51035851520926,False
423,109.71570950954356,False
424,106.45375949585149,False
425,113.68631557532348,False
426,90.35076539419896,False
427,106.8605145999844,False
428,110.58424486849589,False
429,82.41260513576886,False
430,88.16741487334225,False
431,79.60767822239899,False
432,97.30593165555442,False
433,107.17542255795962,False
434,115.02357052096028,False
435,100.74094780419776,False
436,116.28615545571292,False
437,86.19898541785109,False
438,82.96617560644845,False
439,99.4445230110338,False
440,103.84065448939307,False
441,99.67305251905908,False
442,79.32557899960123,False
443,99.10879960487212,False
444,86.95530499495146,False
445,106.6967254883004,False
446,103.66598246096848,False
447,90.60120213672644,False
448,94.86133082663306,False
449,89.40786478111049,False
450,99.37320902726827,False
451,109.55142320501238,False
452,90.14273953664456,False
453,105.04046515517844,False
454,94.6974238162756,False
455,92.07127167737656,False
456,98.92969640045442,False
457,89.64757677580626,False
458,94.46350694652818,False
459,88.02122107411151,False
460,119.6472513291639,False
461,100.35263551971728,False
462,93.00274492007416,False
463,102.1397991073422,False
464,98.8767195030917,False
465,97.79030400466776,False
466,172.97237888495192,True
467,107.57507710047304,False
468,94.69498852389472,False
469,94.2418175935532,False
470,97.24948302848355,False
471,76.98078835264415,False
472,84.84808937801448,False
473,113.66874267444524,False
474,116.44967713501283,False
475,97.50963960443622,False
476,105.76556963055766,False
477,103.11250154543536,False
478,385.9622543560639,True
479,111.19574911434576,False
480,98.72082408519232,False
481,90.44459559399574,False
482,83.93553679742428,False
483,102.03463635867224,False
484,92.43649254715696,False
485,85.77746290402325,False
486,93.53427115757474,False
487,89.18451996385605,False
488,116.87141635072564,False
489,108.81639756949453,False
490,99.92027358683384,False
491,114.79944138890026,False
492,100.7736830764762,False
493,91.38715798671736,False
494,115.23124077269657,False
495,105.3891004368466,False
496,89.62753845673544,False
497,98.09661321916391,False
498,91.24381746615242,False
499,86.17200269035663,False
500,109.2617754753164,False
501,119.0941664047013,False
502,86.01432426180858,False
503,105.62969236690572,False
504,93.49357430878172,False
505,260.82424004132343,True
506,94.07606075761132,False
507,91.36009230320184,False
508,100.48521627944828,False
509,91.69049883588964,False
510,102.7045682577984,False
511,99.49761890550865,False
512,97.6105195313359,False
513,90.92436337958402,False
514,94.23228669431668,False
515,107.55391225825755,False
516,105.0091718762438,False
517,90.22444755201448,False
518,100.99332305429226,False
519,107.5138712337179,False
520,83.30594718878629,False
521,105.43360192379934,False
522,93.37376241054152,False
523,105.7059866859316,False
524,92.36740843457484,False
525,81.9511789933548,False
526,83.72457562116837,False
527,100.48084946661382,False
528,102.59722501721484,False
529,90.95683374895592,False
530,106.38592458777374,False
531,83.3847993773104,False
532,99.33920201352684,False
533,87.88983800237543,False
534,93.4816389219784,False
535,100.47398671316414,False
536,91.39586634716048,False
537,96.15444455770177,False
538,110.0629280921444,False
539,94.23108130476852,False
540,108.35692112065142,False
541,235.7534616460616,True
542,105.29804177915284,False
543,114.415686206579,False
544,75.28355499872711,False
545,92.03104744529524,False
546,105.7707212718054,False
547,97.96954613957008,False
548,103.71145873371309,False
549,93.9601481328418,False
550,100.865897874729,False
551,98.4432276460792,False
552,111.67782061659808,False
553,102.54420843301212,False
554,103.376026620752,False
555,95.88123033877532,False
556,95.12393775927508,False
557,95.6744181218038,False
558,103.94452142378296,False
559,95.79015519179735,False
560,102.89774856896412,False
561,120.75400798645438,False
562,108.71124703431693,False
563,96.7397646783216,False
564,112.01213922163944,False
565,95.91924626978448,False
566,79.61875464822145,False
567,89.91913689082595,False
568,81.29208078974145,False
569,96.48486515958692,False
570,100.18418379189552,False
571,229.2140825647583,True
572,103.26927373764164,False
573,97.80899471191135,False
574,108.2940558118349,False
575,77.88864690992115,False
576,102.35614558108566,False
577,107.70865193886966,False
578,85.21413754220158,False
579,111.43754043206928,False
580,103.38496407494414,False
581,95.847120860992,False
582,106.32781866106284,False
583,122.70692857804396,False
584,101.81866255058496,False
585,102.48220586300336,False
586,255.8388704451672,True
587,91.50155630535208,False
588,108.30335816544246,False
589,91.43916174091132,False
590,100.71566237219392,False
591,95.22342553234884,False
592,104.78979825746391,False
593,103.33662105286948,False
594,110.375399442579,False
595,94.89983601145254,False
596,97.30125064706628,False
597,90.21236284217692,False
598,95.55706739923887,False
599,103.77300493044852,False
600,107.56988616645351,False
601,90.77834675822376,False
602,108.6960592010566,False
603,113.55637858804953,False
604,104.134349032237,False
605,118.76795812558066,False
606,92.26210800896428,False
607,87.55345296688583,False
608,82.21279751095722,False
609,114.96044311489185,False
610,106.54365656354058,False
611,99.44415329089544,False
612,102.7996862631982,False
613,88.74510952701624,False
614,124.45751979616828,False
615,101.29221181975228,False
616,101.09394794604891,False
617,107.25766623898691,False
618,104.81009231736714,False
619,102.23884024279133,False
620,92.09525544554688,False
621,104.71468357135996,False
622,118.82024496475034,False
623,113.45420046154976,False
624,115.93186626639395,False
625,94.88784323568817,False
626,263.15345518056097,True
627,98.74213079900352,False
628,100.55724912288694,False
629,110.94191518470949,False
630,83.0753537028518,False
631,115.29550319460614,False
632,98.4199210142101,False
633,95.7311893005258,False
634,89.87895624739832,False
635,83.4514332813423,False
636,108.23170583961914,False
637,100.73317967188405,False
638,87.10039100258946,False
639,87.04921227936384,False
640,96.64215300709871,False
641,116.69021525289392,False
642,97.40408648636397,False
643,84.96857046881894,False
644,97.54256935914056,False
645,97.2727643025233,False
646,73.03113357058429,False
647,99.45705133482188,False
648,97.69065469791322,False
649,106.96206364813418,False
650,118.48956094945343,False
651,111.26565029547756,False
652,97.3111130944517,False
653,88.9347409125833,False
654,125.7335980324986,False
655,100.59218434014488,False
656,100.13929291912946,False
657,99.75874912889996,False
658,101.98084760767856,False
659,98.55639588076058,False
660,94.26337993119763,False
661,94.53141058759608,False
662,99.67246729784002,False
663,94.56575228866237,False
664,92.87154217322836,False
665,101.06430227691897,False
666,97.45022782579144,False
667,115.0399298858269,False
668,73.49030191606988,False
669,110.91506851922462,False
670,112.4608519249763,False
671,79.2660976759185,False
672,96.57312405919652,False
673,96.28559134004207,False
674,85.92488305282178,False
675,92.22183312409123,False
676,88.89424154534171,False
677,117.52270443423625,False
678,109.3567839314746,False
679,112.7155509499416,False
680,107.21672064043236,False
681,88.70948228782771,False
682,94.75479733720226,False
683,104.89374561227918,False
684,87.77872191108054,False
685,107.12998430172388,False
686,97.59674601841866,False
687,96.25179192450402,False
688,107.10959968203493,False
689,104.4426331148604,False
690,96.3903383418092,False
691,111.59329803364248,False
692,89.18936672400102,False
693,106.15935606944264,False
694,105.93101257968384,False
695,96.9045356068601,False
696,103.26133022242118,False
697,87.48886423614697,False
698,109.240270192069,False
699,98.15097863557013,False
700,94.7727697948096,False
701,110.49009225836888,False
702,92.9565630945724,False
703,85.91538703636441,False
704,84.43370826476097,False
705,106.0600995134564,False
706,87.19570647503717,False
707,117.54794181984364,False
708,79.18070592116278,False
709,116.96456368290038,False
710,102.1101746720262,False
711,99.03286888129608,False
712,94.5508091319105,False
713,103.9913611435207,False
714,99.62365297575153,False
715,111.0330188201652,False
716,101.1422764866204,False
717,101.50301761461876,False
718,96.36387787786144,False
719,99.43054376278933,False
720,103.0780176889206,False
721,82.89831607343375,False
722,86.51814577894287,False
723,107.43264094022716,False
724,101.70865438127942,False
725,98.1601666364732,False
726,100.18433933065393,False
727,103.47581705361672,False
728,94.60240319690638,False
729,92.21695274597688,False
730,101.95845255097682,False
731,90.21627222384969,False
732,104.08252755714472,False
733,82.9741639576216,False
734,110.29155637325644,False
735,104.72597482413045,False
736,102.56029734313876,False
737,109.82690983945514,False
738,116.65474444462576,False
739,110.1437006501813,False
740,81.59125768668355,False
741,87.20423033264298,False
742,93.7518142230432,False
743,100.26091050210832,False
744,105.17659020469122,False
745,92.74256186846534,False
746,101.86766764477078,False
747,92.44617067646678,False
748,93.88482197008052,False
749,85.93338903151778,False
750,90.76766753889096,False
751,86.48315394383667,False
752,90.24126747022667,False
753,110.5364179660784,False
754,90.50601111168056,False
755,126.32382064837392,False
756,104.93317900880888,False
757,101.84836123694872,False
758,91.41642219818786,False
759,107.00309879408992,False
760,94.24362173762226,False
761,101.2200981464536,False
762,125.60084538268796,False
763,99.03940100275352,False
764,111.49273326285676,False
765,92.96823574874112,False
766,99.6501150950304,False
767,117.7080063563551,False
768,93.73032942212232,False
769,118.12448557996927,False
770,107.07751935455477,False
771,94.37533224105732,False
772,106.3240773905552,False
773,109.7255444962673,False
774,106.21809962217196,False
775,84.29775280109544,False
776,92.72862824175132,False
777,97.52481364448496,False
778,99.25566570899954,False
779,106.20672097550678,False
780,101.77701000933254,False
781,86.64655641289899,False
782,103.80197851005964,False
783,106.10585745283824,False
784,105.5979044793104,False
785,110.80780725554622,False
786,108.33922154548904,False
787,104.59180079228436,False
788,99.29834288541352,False
789,83.39039066484008,False
790,104.29618219132584,False
791,102.07687687163111,False
792,102.71578837195374,False
793,87.2325142417969,False
794,89.18943459591738,False
795,110.53152853332904,False
796,99.60444846143344,False
797,106.81500697372624,False
798,100.2831837613046,False
799,100.29756139495746,False
800,109.38283805975998,False
801,94.83955271782628,False
802,100.96120776940984,False
803,95.37724711294958,False
804,95.65503772567683,False
805,96.9082787653136,False
806,102.22133771633712,False
807,95.21251378336522,False
808,112.5575612557352,False
809,91.05392697780496,False
810,98.1312835583864,False
811,95.60268941725823,False
812,114.46977884353733,False
813,101.96554776511574,False
814,110.31844539468636,False
815,85.14439626963028,False
816,102.67050265869258,False
817,108.89630795623437,False
818,100.82283989275425,False
819,110.65480375065351,False
820,94.82711549899628,False
821,255.7658170462098,True
822,122.9889812361925,False
823,96.37161439560342,False
824,95.54497478599228,False
825,114.533844771177,False
826,115.79572145730712,False
827,94.77139972846732,False
828,95.79813182904142,False
829,97.18215391139492,False
830,86.55549488965723,False
831,90.81348053515802,False
832,89.95859233247933,False
833,92.32202434895872,False
834,99.6531511261322,False
835,102.3421473253652,False
836,115.50500492814076,False
837,90.0164595926121,False
838,109.84322398476584,False
839,97.86011155774491,False
840,99.50536290347569,False
841,106.74819492166604,False
842,88.77277978437701,False
843,103.82409746184052,False
844,101.66452208213056,False
845,104.92451264008147,False
846,102.8916864390782,False
847,124.55300139910896,False
848,93.62260015748684,False
849,94.69003044998182,False
850,93.76859473575236,False
851,94.44522880839746,False
852,93.62612872693482,False
853,111.89016531107552,False
854,114.20504247989857,False
855,94.29253706250525,False
856,91.67644426895772,False
857,104.71415556386404,False
858,94.47776955719029,False
859,106.32931817755512,False
860,102.029230208513,False
861,84.84255885002769,False
862,115.4750520133006,False
863,117.95877673095522,False
864,93.87211309515614,False
865,96.12298440064016,False
866,102.85865390724904,False
867,103.34456789987026,False
868,106.5854427267283,False
869,120.1020453876635,False
870,98.2305277250595,False
871,92.01702755461548,False
872,86.20680771985472,False
873,92.6906996005808,False
874,99.66873027126204,False
875,117.94557863517788,False
876,94.82388700963828,False
877,102.237879516389,False
878,99.83577103927249,False
879,111.88393273448084,False
880,125.26932425873622,False
881,94.6913122707968,False
882,95.10560557481776,False
883,110.44160877069072,False
884,106.81891489626312,False
885,118.46707325736034,False
886,105.83928185325964,False
887,96.4070790921294,False
888,105.9065483069231,False
889,111.08703580582907,False
890,183.08064466557613,True
891,105.07274031107298,False
892,110.66674689589154,False
893,111.69295590445672,False
894,113.82158991037528,False
895,106.48709887589642,False
896,98.32881919683146,False
897,101.46713686433324,False
898,112.06508966508358,False
899,91.83064329012764,False
900,103.686733088729,False
901,96.0666118767264,False
902,100.28744822934816,False
903,112.78451862607298,False
904,101.91099068019903,False
905,100.46436548156149,False
906,86.40143859020081,False
907,107.4625356602722,False
908,106.45484181141076,False
909,121.6325472330546,False
910,96.92221765047,False
911,102.1915032766394,False
912,102.49383683710757,False
913,115.77453279763476,False
914,99.04704467613048,False
915,102.7902152577034,False
916,106.0789650971654,False
917,101.8660912315636,False
918,95.53566385449471,False
919,101.94089992898309,False
920,110.73631749859771,False
921,89.73484700588939,False
922,101.32969674146877,False
923,92.99879185060828,False
924,111.95046628924842,False
925,84.76813095216225,False
926,94.41078152728412,False
927,103.7721187506452,False
928,115.6552402923434,False
929,99.34249738927012,False
930,94.44800473306802,False
931,118.8115706944059,False
932,85.51986099583756,False
933,78.01194043379918,False
934,104.40014450053332,False
935,94.97945775647388,False
936,266.6088918366155,True
937,107.08356447299352,False
938,102.438007137712,False
939,94.35921369263272,False
940,87.19695601329106,False
941,108.72457328280144,False
942,106.5020117795866,False
943,99.00824136220618,False
944,118.46636996047664,False
945,89.29915233673847,False
946,84.74474829075261,False
947,93.08091930118756,False
948,99.54413983644504,False
949,102.43339449322691,False
950,97.5876394214367,False
951,103.52055396514297,False
952,87.48460575809555,False
953,114.4376460407326,False
954,99.17848821607431,False
955,111.17295831588127,False
956,103.42725346377703,False
957,104.56753219153784,False
958,105.69767280232205,False
959,104.47708560017315,False
960,106.42722759867544,False
961,113.29152530132431,False
962,101.9652116970147,False
963,107.09003757588512,False
964,99.10264305712774,False
965,114.40117215449472,False
966,93.2360769794073,False
967,118.00940432910816,False
968,99.59842049355656,False
969,85.69224897881952,False
970,101.2810441491079,False
971,93.1894834252512,False
972,108.40643548988724,False
973,93.4737602069761,False
974,95.5381656678522,False
975,81.10459269054469,False
976,95.47693680750923,False
977,75.76120673371044,False
978,84.16097176514276,False
979,107.60414656144296,False
980,107.85800158650832,False
981,104.25457561784964,False
982,90.33023856870788,False
983,99.5228864385802,False
984,99.96397460909432,False
985,88.41635310807457,False
986,115.0339830176715,False
987,108.77362290575672,False
988,97.79035826170336,False
989,100.26885838994532,False
990,102.08382807947552,False
991,79.58265131575709,False
992,97.52822617479404,False
993,93.18015752002202,False
994,89.98379990105084,False
995,97.18899707114043,False
996,117.97686526849525,False
997,106.4084286126701,False
998,94.28821010217204,False
999,105.72582781356158,False
