index,smoothed_closing_price
190,95.5348504793298
191,108.56398794323472
192,102.14093744130204
193,87.54261221288012
194,101.73180925851182
195,103.85317379728836
196,91.16142563798869
197,101.53725105945529
198,110.47133272656097
199,88.57029702169376
200,103.57787360348284
201,105.60784526368236
202,110.83051243175277
203,110.53802052034902
204,86.22330632042909
205,90.62174960084876
206,105.1503526720866
207,105.1378595091221
208,105.15047686306048
209,138.52731490654722
210,105.70890510693168
211,111.355656401806
212,109.54001763493204
213,106.51391251305796
214,96.84730755359656
215,107.58969220493267
216,92.27174785462428
217,97.63181393259993
218,95.14636452170896
219,100.81874139386322
220,123.14658566673508
221,163.2560840730997
222,106.86260190374512
223,83.87284128810349
224,119.13810891795907
225,110.88950596967366
226,100.64280019095465
227,89.22255222070694
228,92.84696290740033
229,106.79597748934675
230,92.69633368282864
231,102.16458589581976
232,100.45571839903812
233,93.48399652394184
234,121.43944089325323
235,106.33919022318013
236,79.74857413342393
237,101.86454314769428
238,93.38213535231613
239,108.52433334796224
240,92.074792615673
241,98.85263558533102
242,105.04987278980455
243,108.6575519417012
244,106.48782608321649
245,96.65498764159052
246,95.25054688839045
247,93.46670767426288
248,117.65454240281096
249,104.04981710960956
250,87.39116045664954
251,109.17861947054776
252,121.22156197012632
253,110.32465260551147
254,84.80630034045987
255,95.15765927133748
256,112.66911149186625
257,92.9233053438122
258,104.43819428146227
259,107.74634053429337
260,90.73069528421917
261,99.404746439382
262,67.58732659930928
263,89.7561235866571
264,97.4743184860684
265,87.5221681803515
266,116.32411303931636
267,85.69858622039368
268,95.59955513303017
269,101.30740577286092
270,114.41273289066116
271,85.6413784882056
272,111.6316375215496
273,100.10233061019586
274,90.18491348952048
275,104.6210347426327
276,101.9905969557347
277,93.99783122841204
278,100.6980208499002
279,96.1468640313824
280,101.13517345251248
281,106.62130674521046
282,115.86016816145352
283,87.62184501173151
284,121.33033374656269
285,80.47912200477498
286,98.48214904964416
287,105.88317206484577
288,102.80991867735032
289,93.77300480179406
290,97.91877749642724
291,95.06999065341168
292,94.10635243055788
293,108.49602097021024
294,103.57015485965049
295,93.07090404739346
296,108.9959987543325
297,103.07299520876607
298,108.1286211883896
299,106.29628841923612
300,91.71004989077927
301,94.3981895980303
302,107.47293605123262
303,106.10370265433464
304,99.79098406035853
305,101.17327383308782
306,112.77664895788423
307,94.0842861116417
308,105.47097381170038
309,97.97807347566106
310,97.8231879677278
311,110.9877685198719
312,108.2541634898803
313,108.1350963600064
314,113.05478807154329
315,100.2100384163276
316,106.81952971294965
317,96.89733243406543
318,103.24166352488442
319,98.69856945632316
320,100.96995964992718
321,105.95157025436912
322,91.81779316766529
323,120.9238727568546
324,89.93982618500299
325,87.85811387212269
326,111.58110873500068
327,107.91662693962935
328,106.24119817052156
329,106.2834550926428
330,99.87753227153084
331,91.02745628514168
332,114.83851520140125
333,93.22838288487888
334,109.7511973341775
335,98.52942618497862
336,91.74502803207488
337,96.78614158347008
338,104.12931454275623
339,94.36275447196026
340,91.77779604433567
341,102.43687211491913
342,102.44966571108722
343,94.9305682462887
344,95.28961694381675
345,102.32049937357635
346,85.51915658502676
347,85.92536225623445
348,92.81555778747564
349,97.86552848288152
350,103.10907565598004
351,114.75356216949552
352,108.5765962320202
353,98.40061470036574
354,99.80983792097312
355,89.97470635362191
356,99.8148686400761
357,97.11341361079862
358,103.22718560338087
359,91.72769056447676
360,105.19346514241172
361,115.32738913002578
362,98.91239851543142
363,104.01711722098942
364,106.90143991711112
365,95.98779528114164
366,102.24092481810416
367,100.12592400781794
368,100.97676098548833
369,92.26990216144532
370,100.24510174258944
371,104.9799829124545
372,114.51143607795042
373,109.59270826085206
374,121.53182457511556
375,92.3265243711195
376,108.7232063672068
377,101.83342005738352
378,121.89802933217672
379,91.91701714644849
380,91.60278157819224
381,94.00607354555976
382,78.76104275690193
383,94.74244978319238
384,92.408673384463
385,101.50393786476208
386,103.4175597577716
387,118.76170839215888
388,109.5042383818605
389,94.23096344337596
390,91.01585328651642
391,104.91919171506504
392,86.79766792979358
393,118.31458765854352
394,111.79440120721289
395,95.30824347895296
396,82.86865470909123
397,113.53872374165412
398,98.85460154747382
399,112.37816311973462
400,84.05572341205632
401,94.00624977046228
402,100.05243699718184
403,100.46980593764742
404,95.49934528520755
405,106.228499323475
406,89.32379570617405
407,98.57620514978709
408,101.202956317119
409,105.14438834058748
410,107.11614878088888
411,88.75357908162131
412,84.65885829264377
413,112.7767682189851
414,103.32314011979592
415,92.51513463443446
416,115.51151975522524
417,101.1567463429286
418,111.79297184063826
419,100.67518481410109
420,120.60747924881989
421,117.55340842443204
422,97.51035851520926
423,109.71570950954356
424,106.45375949585149
425,113.68631557532348
426,90.35076539419896
427,106.8605145999844
428,110.58424486849589
429,82.41260513576886
430,88.16741487334225
431,79.60767822239899
432,97.30593165555442
433,107.17542255795962
434,115.02357052096028
435,100.74094780419776
436,116.28615545571292
437,86.19898541785109
438,82.96617560644845
439,99.4445230110338
440,103.84065448939307
441,99.67305251905908
442,79.32557899960123
443,99.10879960487212
444,86.95530499495146
445,106.6967254883004
446,103.66598246096848
447,90.60120213672644
448,94.86133082663306
449,89.40786478111049
450,99.37320902726827
451,109.55142320501238
452,90.14273953664456
453,105.04046515517844
454,94.6974238162756
455,92.07127167737656
456,98.92969640045442
457,89.64757677580626
458,94.46350694652818
459,88.02122107411151
460,119.6472513291639
461,100.35263551971728
462,93.00274492007416
463,102.1397991073422
464,98.8767195030917
465,97.79030400466776
466,103.26152150353579
467,107.57507710047304
468,94.69498852389472
469,94.2418175935532
470,97.24948302848355
471,76.98078835264415
472,84.84808937801448
473,113.66874267444524
474,116.44967713501283
475,97.50963960443622
476,105.76556963055766
477,103.11250154543536
478,128.07270244505287
479,111.19574911434576
480,98.72082408519232
481,90.44459559399574
482,83.93553679742428
483,102.03463635867224
484,92.43649254715696
485,85.77746290402325
486,93.53427115757474
487,89.18451996385605
488,116.87141635072564
489,108.81639756949453
490,99.92027358683384
491,114.79944138890026
492,100.7736830764762
493,91.38715798671736
494,115.23124077269657
495,105.3891004368466
496,89.62753845673544
497,98.09661321916391
498,91.24381746615242
499,86.17200269035663
500,109.2617754753164
501,119.0941664047013
502,86.01432426180858
503,105.62969236690572
504,93.49357430878172
505,114.05765539025333
506,94.07606075761132
507,91.36009230320184
508,100.48521627944828
509,91.69049883588964
510,102.7045682577984
511,99.49761890550865
512,97.6105195313359
513,90.92436337958402
514,94.23228669431668
515,107.55391225825755
516,105.0091718762438
517,90.22444755201448
518,100.99332305429226
519,107.5138712337179
520,83.30594718878629
521,105.43360192379934
522,93.37376241054152
523,105.7059866859316
524,92.36740843457484
525,81.9511789933548
526,83.72457562116837
527,100.48084946661382
528,102.59722501721484
529,90.95683374895592
530,106.38592458777374
531,83.3847993773104
532,99.33920201352684
533,87.88983800237543
534,93.4816389219784
535,100.47398671316414
536,91.39586634716048
537,96.15444455770177
538,110.0629280921444
539,94.23108130476852
540,108.35692112065142
541,111.70488679727706
542,105.29804177915284
543,114.415686206579
544,75.28355499872711
545,92.03104744529524
546,105.7707212718054
547,97.96954613957008
548,103.71145873371309
549,93.9601481328418
550,100.865897874729
551,98.4432276460792
552,111.67782061659808
553,102.54420843301212
554,103.376026620752
555,95.88123033877532
556,95.12393775927508
557,95.6744181218038
558,103.94452142378296
559,95.79015519179735
560,102.89774856896412
561,120.75400798645438
562,108.71124703431693
563,96.7397646783216
564,112.01213922163944
565,95.91924626978448
566,79.61875464822145
567,89.91913689082595
568,81.29208078974145
569,96.48486515958692
570,100.18418379189552
571,106.03002005431131
572,103.26927373764164
573,97.80899471191135
574,108.2940558118349
575,77.88864690992115
576,102.35614558108566
577,107.70865193886966
578,85.21413754220158
579,111.43754043206928
580,103.38496407494414
581,95.847120860992
582,106.32781866106284
583,122.70692857804396
584,101.81866255058496
585,102.48220586300336
586,115.65497918864571
587,91.50155630535208
588,108.30335816544246
589,91.43916174091132
590,100.71566237219392
591,95.22342553234884
592,104.78979825746391
593,103.33662105286948
594,110.375399442579
595,94.89983601145254
596,97.30125064706628
597,90.21236284217692
598,95.55706739923887
599,103.77300493044852
600,107.56988616645351
601,90.77834675822376
602,108.6960592010566
603,113.55637858804953
604,104.134349032237
605,118.76795812558066
606,92.26210800896428
607,87.55345296688583
608,82.21279751095722
609,114.96044311489185
610,106.54365656354058
611,99.44415329089544
612,102.7996862631982
613,88.74510952701624
614,124.45751979616828
615,101.29221181975228
616,101.09394794604891
617,107.25766623898691
618,104.81009231736714
619,102.23884024279133
620,92.09525544554688
621,104.71468357135996
622,118.82024496475034
623,113.45420046154976
624,115.93186626639395
625,94.88784323568817
626,119.96131324403282
627,98.74213079900352
628,100.55724912288694
629,110.94191518470949
630,83.0753537028518
631,115.29550319460614
632,98.4199210142101
633,95.7311893005258
634,89.87895624739832
635,83.4514332813423
636,108.23170583961914
637,100.73317967188405
638,87.10039100258946
639,87.04921227936384
640,96.64215300709871
641,116.69021525289392
642,97.40408648636397
643,84.96857046881894
644,97.54256935914056
645,97.2727643025233
646,73.03113357058429
647,99.45705133482188
648,97.69065469791322
649,106.96206364813418
650,118.48956094945343
651,111.26565029547756
652,97.3111130944517
653,88.9347409125833
654,125.7335980324986
655,100.59218434014488
656,100.13929291912946
657,99.75874912889996
658,101.98084760767856
659,98.55639588076058
660,94.26337993119763
661,94.53141058759608
662,99.67246729784002
663,94.56575228866237
664,92.87154217322836
665,101.06430227691897
666,97.45022782579144
667,115.0399298858269
668,73.49030191606988
669,110.91506851922462
670,112.4608519249763
671,79.2660976759185
672,96.57312405919652
673,96.28559134004207
674,85.92488305282178
675,92.22183312409123
676,88.89424154534171
677,117.52270443423625
678,109.3567839314746
679,112.7155509499416
680,107.21672064043236
681,88.70948228782771
682,94.75479733720226
683,104.89374561227918
684,87.77872191108054
685,107.12998430172388
686,97.59674601841866
687,96.25179192450402
688,107.10959968203493
689,104.4426331148604
690,96.3903383418092
691,111.59329803364248
692,89.18936672400102
693,106.15935606944264
694,105.93101257968384
695,96.9045356068601
696,103.26133022242118
697,87.48886423614697
698,109.240270192069
699,98.15097863557013
700,94.7727697948096
701,110.49009225836888
702,92.9565630945724
703,85.91538703636441
704,84.43370826476097
705,106.0600995134564
706,87.19570647503717
707,117.54794181984364
708,79.18070592116278
709,116.96456368290038
710,102.1101746720262
711,99.03286888129608
712,94.5508091319105
713,103.9913611435207
714,99.62365297575153
715,111.0330188201652
716,101.1422764866204
717,101.50301761461876
718,96.36387787786144
719,99.43054376278933
720,103.0780176889206
721,82.89831607343375
722,86.51814577894287
723,107.43264094022716
724,101.70865438127942
725,98.1601666364732
726,100.18433933065393
727,103.47581705361672
728,94.60240319690638
729,92.21695274597688
730,101.95845255097682
731,90.21627222384969
732,104.08252755714472
733,82.9741639576216
734,110.29155637325644
735,104.72597482413045
736,102.56029734313876
737,109.82690983945514
738,116.65474444462576
739,110.1437006501813
740,81.59125768668355
741,87.20423033264298
742,93.7518142230432
743,100.26091050210832
744,105.17659020469122
745,92.74256186846534
746,101.86766764477078
747,92.44617067646678
748,93.88482197008052
749,85.93338903151778
750,90.76766753889096
751,86.48315394383667
752,90.24126747022667
753,110.5364179660784
754,90.50601111168056
755,126.32382064837392
756,104.93317900880888
757,101.84836123694872
758,91.41642219818786
759,107.00309879408992
760,94.24362173762226
761,101.2200981464536
762,125.60084538268796
763,99.03940100275352
764,111.49273326285676
765,92.96823574874112
766,99.6501150950304
767,117.7080063563551
768,93.73032942212232
769,118.12448557996927
770,107.07751935455477
771,94.37533224105732
772,106.3240773905552
773,109.7255444962673
774,106.21809962217196
775,84.29775280109544
776,92.72862824175132
777,97.52481364448496
778,99.25566570899954
779,106.20672097550678
780,101.77701000933254
781,86.64655641289899
782,103.80197851005964
783,106.10585745283824
784,105.5979044793104
785,110.80780725554622
786,108.33922154548904
787,104.59180079228436
788,99.29834288541352
789,83.39039066484008
790,104.29618219132584
791,102.07687687163111
792,102.71578837195374
793,87.2325142417969
794,89.18943459591738
795,110.53152853332904
796,99.60444846143344
797,106.81500697372624
798,100.2831837613046
799,100.29756139495746
800,109.38283805975998
801,94.83955271782628
802,100.96120776940984
803,95.37724711294958
804,95.65503772567683
805,96.9082787653136
806,102.22133771633712
807,95.21251378336522
808,112.5575612557352
809,91.05392697780496
810,98.1312835583864
811,95.60268941725823
812,114.46977884353733
813,101.96554776511574
814,110.31844539468636
815,85.14439626963028
816,102.67050265869258
817,108.89630795623437
818,100.82283989275425
819,110.65480375065351
820,94.82711549899628
821,119.89750213180119
822,122.9889812361925
823,96.37161439560342
824,95.54497478599228
825,114.533844771177
826,115.79572145730712
827,94.77139972846732
828,95.79813182904142
829,97.18215391139492
830,86.55549488965723
831,90.81348053515802
832,89.95859233247933
833,92.32202434895872
834,99.6531511261322
835,102.3421473253652
836,115.50500492814076
837,90.0164595926121
838,109.84322398476584
839,97.86011155774491
840,99.50536290347569
841,106.74819492166604
842,88.77277978437701
843,103.82409746184052
844,101.66452208213056
845,104.92451264008147
846,102.8916864390782
847,124.55300139910896
848,93.62260015748684
849,94.69003044998182
850,93.76859473575236
851,94.44522880839746
852,93.62612872693482
853,111.89016531107552
854,114.20504247989857
855,94.29253706250525
856,91.67644426895772
857,104.71415556386404
858,94.47776955719029
859,106.32931817755512
860,102.029230208513
861,84.84255885002769
862,115.4750520133006
863,117.95877673095522
864,93.87211309515614
865,96.12298440064016
866,102.85865390724904
867,103.34456789987026
868,106.5854427267283
869,120.1020453876635
870,98.2305277250595
871,92.01702755461548
872,86.20680771985472
873,92.6906996005808
874,99.66873027126204
875,117.94557863517788
876,94.82388700963828
877,102.237879516389
878,99.83577103927249
879,111.88393273448084
880,125.26932425873622
881,94.6913122707968
882,95.10560557481776
883,110.44160877069072
884,106.81891489626312
885,118.46707325736034
886,105.83928185325964
887,96.4070790921294
888,105.9065483069231
889,111.08703580582907
890,115.3207995344337
891,105.07274031107298
892,110.66674689589154
893,111.69295590445672
894,113.82158991037528
895,106.48709887589642
896,98.32881919683146
897,101.46713686433324
898,112.06508966508358
899,91.83064329012764
900,103.686733088729
901,96.0666118767264
902,100.28744822934816
903,112.78451862607298
904,101.91099068019903
905,100.46436548156149
906,86.40143859020081
907,107.4625356602722
908,106.45484181141076
909,121.6325472330546
910,96.92221765047
911,102.1915032766394
912,102.49383683710757
913,115.77453279763476
914,99.04704467613048
915,102.7902152577034
916,106.0789650971654
917,101.8660912315636
918,95.53566385449471
919,101.94089992898309
920,110.73631749859771
921,89.73484700588939
922,101.32969674146877
923,92.99879185060828
924,111.95046628924842
925,84.76813095216225
926,94.41078152728412
927,103.7721187506452
928,115.6552402923434
929,99.34249738927012
930,94.44800473306802
931,118.8115706944059
932,85.51986099583756
933,78.01194043379918
934,104.40014450053332
935,94.97945775647388
936,113.4667437106451
937,107.08356447299352
938,102.438007137712
939,94.35921369263272
940,87.19695601329106
941,108.72457328280144
942,106.5020117795866
943,99.00824136220618
944,118.46636996047664
945,89.29915233673847
946,84.74474829075261
947,93.08091930118756
948,99.54413983644504
949,102.43339449322691
950,97.5876394214367
951,103.52055396514297
952,87.48460575809555
953,114.4376460407326
954,99.17848821607431
955,111.17295831588127
956,103.42725346377703
957,104.56753219153784
958,105.69767280232205
959,104.47708560017315
960,106.42722759867544
961,113.29152530132431
962,101.9652116970147
963,107.09003757588512
964,99.10264305712774
965,114.40117215449472
966,93.2360769794073
967,118.00940432910816
968,99.59842049355656
969,85.69224897881952
970,101.2810441491079
971,93.1894834252512
972,108.40643548988724
973,93.4737602069761
974,95.5381656678522
975,81.10459269054469
976,95.47693680750923
977,75.76120673371044
978,84.16097176514276
979,107.60414656144296
980,107.85800158650832
981,104.25457561784964
982,90.33023856870788
983,99.5228864385802
984,99.96397460909432
985,88.41635310807457
986,115.0339830176715
987,108.77362290575672
988,97.79035826170336
989,100.26885838994532
990,102.08382807947552
991,79.58265131575709
992,97.52822617479404
993,93.18015752002202
994,89.98379990105084
995,97.18899707114043
996,117.97686526849525
997,106.4084286126701
998,94.28821010217204
999,105.72582781356158
