dt2IC,dt2CIdbz,date_first,feature1,feature2,feature3,clus,keep
1,0,20230806180000,0.8922636603701339,0.2332059639852074,-0.3714714998615503,,0
1,1,20230729150000,0.5866782085300805,0.0603219145329722,-0.1610615030138018,2.0,1
1,0,20230804230000,0.6810062387415571,-1.323271023105105,0.4050405434371863,,0
1,0,20230721170000,-0.2448002418063011,-0.6075263423464762,1.2386957690643992,,0
0,0,20230804100000,-1.127504337740596,0.7607696419593537,1.311155868112598,,0
1,0,20230731060000,-0.447146462383913,-0.5572803003627007,0.7614217673969923,,0
1,0,20230720200000,-0.5860571018706248,-1.4568378693933226,-1.259981478438316,,0
0,1,20230725170000,-0.0802590462075458,3.495877789600099,-0.3604099855698536,,0
1,0,20230710060000,1.09327090545993,-1.4634059584266883,-0.2742850307126014,,0
0,0,20230811050000,-1.3118401281641687,2.256751396434117,-0.6571498307885644,,0
1,0,20230716110000,0.1442500228173908,-0.3074234445982599,0.3423511790296067,,0
0,0,20230808220000,-1.0634016455178528,-0.0845629991438081,-1.594328493281458,,0
1,0,20230811100000,-0.7400469178227713,-0.6722782721875988,1.6935664695282917,,0
1,1,20230717170000,0.5587407526118416,0.7828371647378921,1.1952206715217146,0.0,1
0,0,20230719100000,-1.1899450533656992,-1.4397742131100844,0.4782022619017577,,0
0,1,20230721090000,0.7342442897029785,-1.840329036234172,-0.0621093299201846,,0
0,1,20230726140000,-1.352164446624725,1.6101715293786063,1.2288392950725533,,0
0,0,20230712080000,0.66698040343816,-0.8039723988069778,0.6894049367802672,,0
0,0,20230722210000,-1.549531269578512,0.7460881195396843,1.1066377842180926,,0
0,0,20230707140000,-0.6178126792566155,-1.085456076896216,-0.0590520822598401,,0
0,0,20230707070000,1.896494383129561,0.7084210428945821,1.7893130858641673,,0
0,1,20230811100000,1.7085463697668863,1.68354649877845,1.1668878756898562,,0
1,0,20230726190000,-0.4125246525171453,-0.5271213854151164,0.5095362954359314,,0
1,0,20230708190000,0.3899605860299014,-1.9334411067859807,1.2559729204311547,,0
0,0,20230803200000,1.204068018884884,1.688793913309905,-0.4191619418339721,,0
1,0,20230705010000,0.6812961744204711,0.9262443215248912,-1.1675003593470266,,0
1,0,20230706100000,-0.2734642464548241,-0.4735712337713081,0.3215505130474756,,0
1,0,20230803120000,-0.7486353140363331,-0.217952053268646,-0.0570904458134688,,0
1,1,20230708020000,0.8681031429579297,-1.110652196249686,-0.1977173422776291,2.0,1
0,1,20230808230000,1.1307033086145013,1.42025693244196,1.2163120393494031,,0
1,0,20230811010000,1.715701834394388,-0.5347156078106451,0.1671392132106304,,0
0,0,20230708140000,-1.687249423453071,-1.4187085375474735,0.2635690735354843,,0
1,0,20230810220000,-1.2531247882010523,0.2136458815124714,-0.3270525587540961,,0
1,1,20230716030000,1.161923602147081,-0.8600133615785398,0.8811231392795259,3.0,1
1,0,20230702140000,-1.5515305467501768,-1.030014575863108,0.7018757813079195,,0
0,1,20230722220000,1.2385499549119328,-0.4300992037619455,0.8736596768942935,,0
1,0,20230806230000,-0.2149325059853921,0.0863553155003707,-0.4972639666361785,,0
0,0,20230721160000,-0.5209138193366847,-1.381109755914747,1.3040884600469949,,0
1,0,20230722110000,0.2054285962714692,1.3851489252123237,1.838768423766373,,0
0,0,20230715120000,-1.3453684522354987,0.6771597120657875,0.8420383973247058,,0
1,1,20230810210000,0.8240148305983517,-0.3653629907727311,-0.8092882872442909,,0
0,1,20230808080000,1.6896369976946968,-0.903343486296998,-0.8022022842362012,,0
0,0,20230717120000,0.8705762158142415,-0.0892254529166642,-0.3753769555930878,,0
1,0,20230731010000,-0.2465086925541408,0.8994350407557219,-0.5643772140185209,,0
0,1,20230707160000,-1.538035707765441,0.7445840271996791,-0.0710926256872646,,0
1,1,20230701150000,-1.499587456202933,1.058504300451178,0.6324424663678476,4.0,1
1,1,20230721120000,-1.3296433022393075,-0.4803774909803219,0.2899524407498485,4.0,1
1,1,20230718170000,-0.0122782771123173,-2.924925179196677,0.2022890563862888,3.0,1
1,0,20230705110000,0.1134000632726046,1.247811197916247,-0.2412027498001456,,0
1,1,20230807050000,0.8684435107409955,-0.1671961430723519,-0.0738459271645492,2.0,1
1,0,20230719170000,-1.7960289864830756,0.666166065471662,0.7965755075290015,,0
1,1,20230713220000,1.3112102303923998,1.669228754640302,-2.011958027499815,2.0,1
1,1,20230731180000,0.6944063189453711,2.4344086332376818,-0.0113904084787315,0.0,1
1,1,20230708010000,-0.3268362930621348,-0.6498214781408206,0.287987594927325,3.0,1
1,1,20230723170000,-1.1897615417321,0.1339599071656446,0.7835830685472929,4.0,1
1,1,20230718050000,1.2491406416911188,1.3668364606054455,-1.0100459392838244,2.0,1
0,0,20230711100000,-0.300093961237384,-0.8442790185229957,-1.0629096824531188,,0
0,0,20230801140000,-0.0200188993444287,-0.5821115937904281,0.5839549948781336,,0
1,1,20230802120000,0.3836119707879321,-0.588038578458875,-1.904452240256916,1.0,1
1,1,20230706200000,-0.9131989057816112,-0.0280903134080222,1.3321891107607855,0.0,1
1,0,20230712090000,-0.2821805790252489,-0.22012368028997,0.2265919914928104,,0
1,1,20230718070000,0.86531690202038,-0.5937953222563245,1.558721212843437,3.0,1
1,1,20230726070000,0.764096078496275,-0.9657574156062594,-1.087072376569513,2.0,1
1,0,20230731180000,0.7731072066952375,0.8119403283952916,-0.4363594687182404,,0
1,1,20230807020000,-1.1551797511404318,1.337831020966117,-2.4078683269268857,1.0,1
1,1,20230702140000,-0.2365803507291409,1.4827147941724148,-0.7956897629952762,0.0,0
0,0,20230803210000,-0.3963938350478049,-0.4810735573844842,-0.1838468807218792,,0
1,0,20230702040000,0.4251788422747017,0.8537246722572774,-1.9627075800084368,,0
0,0,20230809210000,0.3356579896488977,0.2363259027277754,-0.3946268121983994,,0
1,1,20230720200000,0.1554273307429365,-0.5706713486133254,-1.9873401768602443,1.0,1
1,0,20230714050000,2.465733955419929,0.734218218708196,-0.2574601849114253,,0
0,0,20230711040000,-0.2908060801440377,-0.6166050540454969,1.1471119271082366,,0
1,0,20230801030000,-0.4078230860685443,-0.3761766027816884,-0.0349797501141226,,0
0,0,20230730000000,-1.156749670336056,-1.3767297025036298,1.658207372611803,,0
1,0,20230712070000,-1.5378473259288703,-0.4642210974332259,0.7862925633946097,,0
1,0,20230719070000,-1.2203173772157754,0.2538612090145848,1.3481478486069711,,0
0,1,20230801030000,-0.7186819254432798,1.5689344956774955,-0.7649452408782836,,0
1,1,20230710220000,1.3100730944378527,-0.3534954462016866,-0.7891416283926023,2.0,1
0,0,20230716160000,0.0391639043618587,-1.038169147086934,0.3456134163853686,,0
1,0,20230712010000,0.1933306669527333,1.497368970934125,-1.577702091632859,,0
0,0,20230808130000,-0.0962733082020966,-0.5045524370842177,0.4711437497620903,,0
0,1,20230808080000,0.3653009930217886,-1.748381656140865,-0.3239198165469296,,0
1,1,20230715220000,1.4020721472178432,0.133093735136784,1.329996837546657,0.0,0
1,1,20230715030000,-1.993930836268036,-0.3247734732791751,0.6795122540794105,4.0,1
0,1,20230717040000,1.2183373155853805,2.300395642685172,1.096706430340127,,0
1,1,20230725000000,-2.515038452535007,0.4753660343472122,-0.7542060813950472,4.0,1
1,1,20230811050000,0.0282027115219276,-0.146342353654836,1.048210268761728,,0
1,1,20230729160000,2.1919073547444152,-0.9244972092556034,1.4447124943642828,0.0,1
0,1,20230701020000,0.680657939531544,0.3301668411929673,-0.0387138233803407,,0
0,1,20230718200000,0.3730589353206365,1.4567099500617942,-0.7393506193664882,,0
0,0,20230706210000,2.0019459668029733,0.3118141834772605,-0.7217872012344094,,0
0,0,20230716150000,-0.7030628980011439,-0.8474296921179458,1.239012992015965,,0
0,0,20230728210000,0.4339674224650475,0.538806211751954,2.684345742423312,,0
0,0,20230714110000,0.5781170974738931,-0.0486068948728155,-0.981645070175222,,0
0,1,20230707010000,-0.5224021342270257,0.4486131033181622,-1.0585200500425602,,0
0,1,20230809210000,-0.4341101794959805,-0.3548073501842204,0.9214141806744788,,0
0,0,20230713040000,-0.5437794332233397,-0.378295274261212,-0.7539135293666445,,0
1,1,20230728160000,0.0873149740085638,-0.4177797974317798,1.0183553842282698,3.0,1
0,0,20230718230000,0.546691605771313,0.9422381514973616,0.4653461735266458,,0
1,1,20230730080000,0.1232302729146622,-0.3682252752410914,-0.0239773024979638,3.0,1
1,0,20230809120000,0.7094618174298554,-0.459730731374227,0.4412715345216878,,0
1,1,20230810140000,-1.9691472859735475,-0.9420659015623664,0.380198369153394,,0
0,1,20230725080000,-0.2182511637428366,0.4540138017167675,-0.1796064977861756,,0
0,0,20230717140000,-1.023419310350646,0.3117018021312185,-1.7563610316384946,,0
0,1,20230804000000,0.3017225126828983,-0.4487682244886309,0.1786507285890348,,0
0,0,20230807000000,0.2869174286723232,-0.7093787075578609,1.5730603660641642,,0
1,0,20230715070000,-0.1156221149574553,1.876173413227712,-1.6087686632045235,,0
0,0,20230810030000,0.5102790105320711,-1.880443055124838,-0.9657850201389448,,0
0,0,20230706190000,0.9978127182640276,0.4931720032017211,0.4268269747660109,,0
0,1,20230708180000,-0.0605205223063085,1.2914035482160082,0.0385918627322805,,0
0,1,20230803120000,-1.051694888099702,-3.3868137614883,0.4111821595842892,,0
0,1,20230703120000,-1.581257570919481,0.7941400600761793,-0.699318207827662,,0
1,0,20230811120000,0.0361101753301282,-0.2202546014960882,1.162458286592306,,0
0,1,20230809020000,0.2418667015135408,0.2560548642832593,0.046900565690211,,0
1,0,20230716190000,-0.969523889519979,-0.32323796452209,0.6969855223430569,,0
0,1,20230730130000,0.7257668231630326,1.075393445646077,0.3202774109710961,,0
1,1,20230803140000,-0.4589568858245734,0.3631193416713573,0.1754949679609924,4.0,1
0,1,20230719070000,-1.6564328651711504,0.1317198895343158,0.6268336570281299,,0
0,0,20230714060000,1.2564363423451892,-0.8988606069585929,0.1864879539669504,,0
1,1,20230713130000,1.1439879192021631,1.8822922338341883,-1.190199028095512,2.0,1
1,1,20230715070000,-2.015599436663098,0.0099310197332709,1.0873568257159645,4.0,1
1,0,20230701100000,-0.5626002816536924,2.289805797460459,0.8181272862481836,,0
0,1,20230703130000,-0.6015836814142763,1.927569385178195,-2.10685039135781,,0
1,0,20230805040000,1.6394886594175029,-1.7783509672653808,-0.6542002848756773,,0
0,1,20230710090000,-0.0992927100416563,-0.6549459608026902,1.042360462492807,,0
0,0,20230707080000,-1.4958781980554177,-1.0369510059749418,-1.826928546477833,,0
1,0,20230730140000,0.8821047822408783,-0.0482060814870624,0.9435668819007444,,0
1,1,20230724110000,-1.230775545766081,0.1871640204861619,-0.1412225356542506,4.0,1
0,0,20230802030000,-0.2603404907217612,0.2299264678934303,1.340282570333991,,0
0,0,20230724180000,-0.7697688778808768,1.0541286760189787,-0.0011467890754636,,0
1,0,20230725070000,-0.56045509827994,1.4935827693088697,-0.7220679929956276,,0
1,0,20230728110000,0.9372580895639392,0.9674877492386388,0.3080856607591405,,0
1,0,20230805200000,1.5213301613321657,-0.5609352142237467,-0.0303854895099862,,0
0,0,20230724220000,-1.2743687463793785,-0.7820238651074395,-0.8108511341406807,,0
0,1,20230713210000,0.6260764255078172,0.0027618358839364,2.2183434830113864,,0
0,0,20230806200000,-0.7327536296899959,0.4261195264046615,-0.9710981815843148,,0
0,0,20230711020000,-0.7016719100240756,-0.1831913457171222,-2.242955375059794,,0
0,1,20230721120000,0.4906362214227146,-1.3454848362522225,1.5816989681214926,,0
0,1,20230716050000,-1.027902765713695,0.6820595085768006,-0.5835634723159264,,0
1,1,20230714170000,0.4706026007750447,-0.3923147687339033,-0.2967732609656955,2.0,1
0,1,20230705100000,0.7301133565097351,-0.4225127344220432,-0.3579060646290342,,0
0,1,20230710090000,-0.4325322616990184,-0.0546126740580927,-0.569651434158326,,0
0,1,20230804080000,1.3270781020136666,-0.2398989170801609,-0.7661924712634459,,0
1,1,20230710010000,-1.272824612061507,-0.3665010555121015,-0.9968173024969644,4.0,1
0,0,20230809000000,1.345406190611672,-1.2801253069331897,0.0647597617045656,,0
0,0,20230801080000,-1.943987429485133,-0.1122474669516588,-0.4019875576756351,,0
1,1,20230722010000,2.699714140419509,0.7029537919068678,0.7303621903339466,0.0,1
0,0,20230711180000,-0.4062022386218326,0.264644005121289,0.4826940516161541,,0
0,0,20230806230000,-1.1623071563876175,0.9481214391006448,-0.9275121935254044,,0
0,0,20230802050000,-0.2326719085199985,-0.7285450223200068,0.1085212760723561,,0
0,1,20230722120000,-1.0464779426244284,-1.2780584791178016,-0.4178383241213533,,0
0,1,20230802040000,0.3869652988545422,-0.2458499789779966,-0.9916604426336656,,0
1,0,20230703050000,1.3676573314701472,-0.614236618548697,0.6894315705151325,,0
1,1,20230702220000,-0.9934562260566776,-0.510334983207748,-0.1213252793083648,4.0,1
1,0,20230731060000,0.5793992391740034,0.2117497180811272,-0.407550020170479,,0
0,0,20230729160000,-1.5327353688957597,-0.5030805391046554,-0.8555672364232793,,0
0,0,20230722160000,1.0329547332286124,-1.2500684892063942,-1.027936761073339,,0
0,0,20230705020000,0.4162363669275954,-0.5589947278819981,1.988768023914546,,0
1,1,20230701190000,1.0761833213303202,0.3400593668608015,0.3341186496299965,0.0,1
0,1,20230807010000,-0.1223469026411053,0.6714806010069174,-1.0911290372028166,,0
0,1,20230801080000,-0.4351565978547518,0.661422784083347,0.2878658983228128,,0
1,0,20230724200000,0.8161174360573329,0.4244730942479096,1.0620161767955376,,0
0,1,20230807020000,-1.3080485215584186,-0.1680934659652443,0.1675176125300423,,0
1,0,20230721090000,-1.7428243317335752,0.4049140989591295,1.3740213421331244,,0
1,1,20230718100000,-0.004961984040038,-0.0423356581982371,-1.5428131420699671,1.0,1
1,0,20230729170000,-0.3895966068587924,0.1130961378202375,-1.991322047380211,,0
0,0,20230805090000,0.553833331781546,-0.9393267378659398,0.2605174218537532,,0
0,0,20230703130000,1.091551424313997,0.0438749637607155,0.2764961433738831,,0
0,1,20230707000000,0.533014079151139,0.3786662342514116,-3.339500178254242,,0
0,1,20230709230000,1.0119033118267453,0.3411273134397087,-0.6235760912020152,,0
0,1,20230701020000,0.3210523333321639,-1.2875190260592986,-1.0086623143834552,,0
0,1,20230707150000,0.4945957483210984,0.0962607764033824,-1.3919462407031564,,0
0,0,20230731180000,-0.1166572098322708,-1.443889577463913,-1.0110417646098109,,0
1,1,20230811130000,0.465045461015182,0.1736766461385262,0.5957878015993596,,0
0,1,20230802120000,0.1666528285635133,-0.701337191602714,-1.0174050212897083,,0
1,0,20230705230000,0.3251767965290638,1.705642942525445,-0.9831221345818416,,0
0,0,20230807040000,-0.1667240330868389,0.11924332929589,-1.618805308857679,,0
0,0,20230704160000,0.8089292004712981,0.8011640198239227,1.268909642515826,,0
0,1,20230714160000,-0.7104525498349515,2.11087263702428,0.4346323654706343,,0
1,0,20230725030000,-0.0183490209041065,-0.817401811088721,-2.492356202902901,,0
1,0,20230807210000,1.3117839002075755,0.4356749109059113,-0.9822400792231863,,0
1,0,20230715200000,-0.9487218229211252,-1.1859110092328462,0.528517884394926,,0
1,1,20230726090000,-2.161845461752631,0.3448970082499192,1.2813925489828368,4.0,1
0,0,20230712020000,0.366457166297972,1.765709266450403,0.8408387593666566,,0
1,1,20230726160000,-0.2569544903534993,-0.6278832144417893,-0.3556829102578855,3.0,1
0,1,20230809150000,1.0108622403718392,-0.8859543132945961,-1.9313768607930384,,0
0,0,20230714100000,-0.1305150798969937,-0.0911742335185631,0.8702489939113104,,0
1,0,20230727100000,-0.6043390715633118,2.0458172880882857,-0.2968968513205043,,0
1,1,20230811030000,-0.0758173958182133,0.771038919953255,0.0688620146150699,,0
1,0,20230723120000,1.0930685866132108,-0.9049146520560104,-0.1774204382084968,,0
1,0,20230728000000,0.5753696271923753,1.455060582481769,-1.355529499576268,,0
1,1,20230709020000,-2.4339022565480346,-1.6550629923331868,0.364250212222989,4.0,1
1,1,20230808080000,0.1857674920867712,2.136559128802725,0.2264590311134467,0.0,1
1,0,20230731170000,0.2357621324014049,0.856450680015159,-0.4257888429147984,,0
1,1,20230714190000,-0.0182499652005193,1.763557440006718,0.4711057998624871,0.0,1
0,0,20230708010000,-0.6108898915685892,-1.6477981083840352,-1.373999547423306,,0
1,0,20230722160000,1.1945318745064444,0.1694418308596864,-0.2690027758831089,,0
1,0,20230720060000,1.2440339481348617,-0.1338889265657157,0.0261274729357888,,0
0,1,20230702150000,-2.203160460825862,-1.006979473446641,-1.7349276321350622,,0
1,0,20230723080000,-0.7979594777414443,-1.2960236202513922,-0.0570966108360534,,0
0,0,20230711200000,-0.14473065128572,0.5070812587595488,0.7336451466812959,,0
0,0,20230717100000,0.94850820371667,0.597731708113624,-0.3032309240428677,,0
1,1,20230809180000,0.0348528763917662,1.2999740467257528,-0.0341149025143444,0.0,1
0,1,20230710090000,-0.6835938001649233,-0.5034210533268308,0.562344039234167,,0
0,1,20230810230000,0.7095335773073748,-0.1416098101558099,-0.3878001088662726,,0
0,1,20230706030000,-0.2113360855509924,-1.3824599249460918,-0.2977973995442889,,0
0,1,20230810140000,-0.1174008591549597,1.540785811994749,-1.1767035145324671,,0
1,0,20230702130000,-0.0271584334040762,0.0695480877572431,-0.0149367773207651,,0
0,1,20230714150000,0.5743084408384841,0.7225885016201056,-0.3348484836047804,,0
1,1,20230711100000,-0.3085496016737873,0.7579053961110119,0.4990897950533225,0.0,1
0,1,20230807120000,0.6869464926472221,1.459107157301978,0.563459954183239,,0
0,0,20230708070000,-0.0730689684070727,-0.8313994672674534,0.7912090390128811,,0
0,1,20230726010000,-1.067016586417876,0.6975866003471783,-0.5082603508951309,,0
0,1,20230808010000,-0.0367763056954481,-0.0250087063090414,-2.176581085624116,,0
1,0,20230719210000,-1.015213403145215,2.1056770663406312,0.7416397464647746,,0
1,1,20230702120000,0.0409867897759418,-0.8343641789960169,0.4311209640974092,3.0,1
0,0,20230714030000,0.8294739292314663,1.1714263477638722,-0.6352916046860899,,0
0,0,20230729150000,-1.0736290060021147,0.3503417792283969,0.5549401995673372,,0
1,0,20230810120000,0.3642734058044387,0.2978560942060212,-1.4485898025162416,,0
0,0,20230803030000,-0.8290374583532079,0.0540207260474897,1.030240212870275,,0
0,0,20230810040000,0.201700559916547,1.3466658228367874,-0.33362455179405,,0
0,1,20230810120000,0.8602042420204842,0.2638517010739347,-0.8289276130048954,,0
1,0,20230725160000,-2.129513074110041,-1.524415338120977,-0.6217015562388877,,0
1,0,20230705170000,-1.1144758268713455,1.219503568712245,-0.2314849860002124,,0
1,1,20230702150000,-0.3689794451099221,1.036201832131722,-0.0120120732994632,0.0,1
0,0,20230713120000,0.3150404891816152,0.5871376842128475,0.0482802803994069,,0
0,1,20230710070000,-0.1663833293583238,-1.1284736297475466,-0.429607443958124,,0
1,1,20230714050000,-0.0458807819809189,-0.9731153602213204,0.200239573461479,3.0,1
1,1,20230715120000,2.0429845253512564,-1.877442885236109,0.0082792743334337,2.0,1
1,0,20230705180000,-1.2124572788492276,0.4603298731798137,-0.6475729955743991,,0
1,0,20230730010000,1.1354850163627703,-1.3495488481743696,-0.798190624421264,,0
0,0,20230714100000,-0.3499781271544168,-1.7187508928621646,0.6083655428948375,,0
1,1,20230724150000,0.5494747924987342,1.2749891193000438,0.5243260359979053,0.0,0
0,0,20230702150000,2.1289465557456,0.768179564462847,0.0571363551612633,,0
1,0,20230806010000,0.688678023685426,-0.333171664830927,0.9241954659902012,,0
0,0,20230702150000,0.3724957097899999,-0.1340465832571954,-1.9613276561676345,,0
1,1,20230805180000,1.5991223351493755,-2.407344206983942,-0.5643946415067032,2.0,1
1,1,20230810120000,1.1247986445931917,0.9167449190592204,-1.1563171123346443,,0
1,0,20230801040000,-0.7993940761614355,-0.6927314644886842,2.256272265137851,,0
1,0,20230713000000,0.2945247424538556,0.3302908631331407,0.7132198203959864,,0
0,0,20230711210000,-1.7174957341407595,-2.488562261791484,-0.0790619836582758,,0
1,0,20230709230000,-0.5401533883742511,0.9775680321615458,0.7849905788461563,,0
0,1,20230707020000,0.3140529675998594,-0.7528447693857241,1.116275663755115,,0
0,1,20230714230000,-0.6021053527812588,-1.3760422637893543,1.105631691524071,,0
0,1,20230707230000,0.2733667459719246,-0.3396016344883671,0.9217034851003532,,0
0,1,20230704190000,-0.0133846156530389,-0.596395217935485,-0.2625403232820616,,0
1,0,20230715160000,0.5364167323950428,1.0742676129098665,-0.5013654194839521,,0
0,0,20230724180000,-0.4241990220281109,-0.4203951223616271,-0.9621891799806852,,0
0,0,20230724180000,-0.9401489144367132,1.3626170266133677,0.5024472667290073,,0
0,1,20230803230000,1.478126826173261,0.330142615789073,-0.1589357353287811,,0
1,0,20230729080000,-0.4956967426899445,0.8943678872123748,-0.4184710305171959,,0
1,1,20230802120000,0.6600105931171182,-0.0021664532278862,-0.4706613617278024,2.0,1
1,1,20230716020000,1.435247026472536,1.2720589823398831,1.4501926306346884,0.0,0
1,0,20230724040000,0.1626699989975319,-1.153623990282676,0.9526804128416712,,0
0,0,20230715080000,-0.8563065694431494,0.113624457494327,1.8303938561281647,,0
0,0,20230729200000,-0.1786099745473444,-0.3964358294314148,0.5290162998921087,,0
1,1,20230708010000,1.017540916606753,1.3966284795073118,0.056954440254898,0.0,1
0,0,20230715190000,0.2062475457378629,1.4990344046594255,-0.0254024507449247,,0
0,1,20230708220000,-1.2051417922042769,0.0004212592371184,-1.020301547261473,,0
0,0,20230728180000,0.5966438335337123,-1.2915111010958051,-1.2614189917514007,,0
1,1,20230718130000,0.7695314690509986,0.4270973167916675,0.5073410218928746,0.0,1
1,1,20230730030000,-0.3553118861179337,-1.6646097350337663,-0.9346787104832548,1.0,1
0,0,20230701060000,0.6102443756047459,1.6261427987831114,0.2114577538672358,,0
1,1,20230706120000,0.2450185954604672,-0.4731700706360385,1.1154666830952116,3.0,1
1,1,20230801020000,-0.1974295386420392,-0.0305701634174951,-0.6654539330308965,1.0,1
1,0,20230724040000,-1.2935357435936636,-0.6809510758067541,2.010481634591578,,0
1,1,20230804090000,1.0779538951057577,-0.9017815867008206,-0.9906951209440994,2.0,1
1,0,20230801160000,0.7592109999198332,0.7372913165470523,0.990194756489846,,0
0,1,20230702060000,0.5838862943753126,-0.1586166770513216,0.4247561811323622,,0
1,0,20230723060000,1.5445260036780937,0.0424825389231752,1.1940952499461512,,0
0,0,20230718170000,0.9451937270135936,-1.0038910792188394,-1.1161976113596896,,0
0,1,20230717090000,0.6865660061515626,0.8560592234970398,2.307020916953611,,0
1,1,20230728230000,-2.213227348026831,0.9577897351368668,-0.1787750837829056,4.0,1
0,1,20230716020000,1.1968949518024157,-0.2089284868795773,0.6766479392992815,,0
0,1,20230719040000,0.0830805142820507,1.2679221333318873,1.444487488946501,,0
0,1,20230728210000,0.3124916802571386,-0.1041241542245225,-0.6046620674952157,,0
1,0,20230723220000,0.3193331896933858,0.7797554962888209,0.8257263629471786,,0
1,1,20230808140000,0.7738327436422795,-1.6229275808300976,-0.7714696452214928,2.0,1
0,0,20230704090000,1.1221750288016852,0.3534308664864123,1.3969615804578392,,0
1,0,20230715190000,0.6342411430592223,-0.2714814676069348,-0.7601807312287338,,0
1,1,20230711170000,0.4752855893198915,0.1555224259549961,0.0385069824957591,2.0,1
1,0,20230730210000,0.2315127392955714,0.1106824056558261,0.30612070101196,,0
1,0,20230725120000,-3.351610516904678,0.125699822176984,0.7842997697226155,,0
0,0,20230811040000,-0.2875910194501882,0.6157007293625533,1.968476308426545,,0
0,0,20230722190000,-0.9415895173506456,-0.5651736316059788,-0.4519689896144894,,0
1,1,20230713060000,1.2107395389390851,0.5690792595356432,1.1387347742736065,0.0,0
1,0,20230810010000,0.6190371982862937,1.2325248831179063,1.970258448634137,,0
0,1,20230710070000,-0.4581369872137342,-1.4101410049803234,0.1657333608649172,,0
0,1,20230722200000,-0.3577171822692442,-0.7805400982293256,-0.5501327501202914,,0
1,0,20230702210000,-0.3939813633024213,-0.7385354255011861,-1.7300337394352916,,0
0,1,20230728180000,-0.4118261543189197,-1.0920457994509594,1.8832757674110625,,0
1,1,20230705160000,-1.4445574435247972,-0.4746977696370589,-0.2444443299243636,4.0,1
