TransactionID,ProductID,Quantity,SaleDate,StoreID,Revenue
81,7,-0.5072475335067842,2023-03-22,5,-0.2541704162848064
82,9,-0.8567058849005141,2023-03-23,1,-0.5073385724774356
83,8,0.3663983449775406,2023-03-24,2,0.202407975195122
84,1,1.4147733991587303,2023-03-25,2,0.3625691292560143
85,8,-0.5072475335067842,2023-03-26,1,-0.5816144191571897
86,8,-0.6819767092036492,2023-03-27,2,-0.29634193088322575
87,3,-1.206164236294244,2023-03-28,1,-0.784880711323391
88,1,-0.5072475335067842,2023-03-29,5,0.03764654539178142
89,8,0.3663983449775406,2023-03-30,5,1.039144117233547
90,3,1.2400442234618654,2023-03-31,1,-0.4481919876650183
91,3,1.2400442234618654,2023-04-01,5,0.9902007253037179
92,1,-1.380893411991109,2023-04-02,5,-1.1323153663274188
93,5,0.016939993583810684,2023-04-03,5,-0.32697890787534606
94,10,-0.5072475335067842,2023-04-04,3,-0.4306286949518003
95,7,1.2400442234618654,2023-04-05,4,2.393168830105269
96,10,-1.031435060597379,2023-04-06,2,-0.8608852697861789
97,9,-0.8567058849005141,2023-04-07,3,-0.9664256379701321
98,7,1.7642317505524603,2023-04-08,5,-0.09349422399299845
99,9,-1.031435060597379,2023-04-09,1,-0.5862494136324149
100,8,1.7642317505524603,2023-04-10,5,-0.32697890787534606
