PC1,PC2,explained_variance_ratio
-0.6113984829697029,0.2363224314089174,0.7224908055950208
-1.2869425492046458,-0.4030344808073481,0.7224908055950208
-1.3337377837238609,0.11020507028705022,0.7224908055950208
-2.045825650055328,-0.10051082537123045,0.7224908055950208
-1.4260095250616092,-0.037815385049643394,0.7224908055950208
-0.9464125992008997,-0.16507425668119485,0.7224908055950208
-1.5765073978202153,0.09602953908600641,0.7224908055950208
-1.4172994997064323,-0.294055399329614,0.7224908055950208
-0.08769029734895538,0.14725821374515766,0.7224908055950208
-0.760484784475214,-0.24522993573262658,0.7224908055950208
-0.30875387013010264,0.2880066697110084,0.7224908055950208
-1.4057946469967908,-0.15004773500921578,0.7224908055950208
-0.7256338010204283,0.15449036373945954,0.7224908055950208
-1.6072579653635441,0.19468654764966306,0.7224908055950208
-0.5320139390254114,0.02181892552990605,0.7224908055950208
-1.587979033753322,-0.2763465629597595,0.7224908055950208
-1.8982116629808752,0.1600847099859675,0.7224908055950208
-1.525421699033479,-0.29184279702551685,0.7224908055950208
-1.3860156741641734,-0.04175662058779243,0.7224908055950208
-1.6865947825030168,-0.28224040657696486,0.7224908055950208
-1.9027283674869089,0.07359741348595639,0.7224908055950208
-0.9743486196061454,-0.2635663698830487,0.7224908055950208
-0.8808339529784658,0.03282128368400478,0.7224908055950208
-1.5432915423134665,-0.44302758154375793,0.7224908055950208
-0.9898513942899091,0.06859576737212725,0.7224908055950208
-1.4138326998639934,-0.17762105115303228,0.7224908055950208
-0.47470836380114223,0.01243562964555598,0.7224908055950208
-1.4491994200940694,-0.2397655491432378,0.7224908055950208
-0.36922209786812926,0.059985073873555984,0.7224908055950208
-1.4806644815386767,-0.15182950785375965,0.7224908055950208
-1.1856924040049595,0.092044673799381,0.7224908055950208
-1.6679990452709992,-0.09459696099383474,0.7224908055950208
-0.8013043606504523,-0.004417236978312964,0.7224908055950208
-1.3654653853370409,-0.19465698949811386,0.7224908055950208
-0.6396244920947793,-0.11915180723882114,0.7224908055950208
-1.8047001813452552,-0.24409218735608848,0.7224908055950208
-1.330646572369618,0.17926209221524192,0.7224908055950208
-1.2223973025138937,-0.3354813359222837,0.7224908055950208
-0.6025773654734429,-0.06784166471303982,0.7224908055950208
-1.038808649673587,-0.19307997963070286,0.7224908055950208
-0.9618349498481654,-0.19422406493819178,0.7224908055950208
-1.7661827008352255,-0.5259584998796925,0.7224908055950208
-0.6971199418784094,-0.18778747856012465,0.7224908055950208
-1.5916680178779268,-0.2969327474523687,0.7224908055950208
-1.3671796744845908,-0.06010314449470233,0.7224908055950208
-0.8325249990169727,-0.013810557015957094,0.7224908055950208
-1.6847377185462529,-0.14296514429053647,0.7224908055950208
-1.6148484690381777,-0.1756485247709864,0.7224908055950208
-1.2586983572399943,-0.10600968500386837,0.7224908055950208
-1.2349136991043494,-0.2636682590310625,0.7224908055950208
-0.7688058996741624,0.03798911721234372,0.7224908055950208
-0.5009672659531841,-0.008692042409215688,0.7224908055950208
-0.21441312964082962,0.25123923733715775,0.7224908055950208
-0.20593840088749632,0.21463040024816685,0.7224908055950208
-0.79880064179134,0.044109415062601603,0.7224908055950208
-0.15008971864844933,0.31835692318145525,0.7224908055950208
-0.2451816015528537,0.00900899144836048,0.7224908055950208
-0.8234079152272545,-0.050160263865022384,0.7224908055950208
0.12910501539932812,0.13102205676344647,0.7224908055950208
-0.27778202819398184,0.13682853496354708,0.7224908055950208
-0.3421761442532089,0.30906500208399196,0.7224908055950208
-0.22110762067713427,0.003683594680671082,0.7224908055950208
-0.3410292743317609,0.3466115566108028,0.7224908055950208
-0.1346142532805056,-0.07765758709331923,0.7224908055950208
0.47202605364888023,0.16392466181169765,0.7224908055950208
-0.3002590023586507,-0.1045483032065073,0.7224908055950208
-0.06498764425135717,0.29679854820777707,0.7224908055950208
-0.7975437288536218,0.2767272738959509,0.7224908055950208
0.8894966571247798,0.13222469607151402,0.7224908055950208
-0.7296257815103683,0.052397430269781636,0.7224908055950208
0.4377567599026854,0.12864790593366254,0.7224908055950208
-0.6976896001177564,-0.17048366856692054,0.7224908055950208
-0.2717365045596189,-0.028572358269138096,0.7224908055950208
-1.005335010495634,-0.24959548096314796,0.7224908055950208
-0.20788116928680225,0.23326757419742433,0.7224908055950208
-0.6424114860074268,-0.00612629814026013,0.7224908055950208
0.3249640687185146,0.24879205614029054,0.7224908055950208
-0.2896453356770571,0.1299894876990246,0.7224908055950208
-0.2210198164567875,0.2002360966303597,0.7224908055950208
-0.3235412799482998,-0.012706531467638145,0.7224908055950208
0.48133976359895536,0.4186229791691759,0.7224908055950208
-1.002062141168903,-0.26814834519332853,0.7224908055950208
0.22149424852192753,0.4945756279580892,0.7224908055950208
-0.7379735789704633,-0.22385620982629947,0.7224908055950208
0.230866841417957,0.23155716468718676,0.7224908055950208
-0.2618438706585139,0.1314556163106371,0.7224908055950208
0.20830181912332693,-0.05839618974600856,0.7224908055950208
-0.2022946650086712,0.08183766887888837,0.7224908055950208
0.4240274055858629,0.5121934116884953,0.7224908055950208
-0.7803227137401363,-0.18471282612333653,0.7224908055950208
0.5392694063458588,0.4162558934072017,0.7224908055950208
-0.27713596578504135,0.29033953312932137,0.7224908055950208
-0.3094867250314821,-0.06486577427838733,0.7224908055950208
-0.30351407199086217,0.20319945251431906,0.7224908055950208
-0.37723270218407123,-0.10340421789901869,0.7224908055950208
0.10217011936422601,0.08537875832118885,0.7224908055950208
0.5703933233641397,0.210179621554917,0.7224908055950208
-0.20573020425311944,0.034531575961205103,0.7224908055950208
-0.017661317260106744,0.3286267514795065,0.7224908055950208
-0.38416252438348325,0.1200320282456395,0.7224908055950208
0.13925112874185214,0.012969411307982827,0.7224908055950208
-0.09517040942352666,-0.12428917709369332,0.7224908055950208
0.09989012325950132,0.24251229555710518,0.7224908055950208
-0.3512588574674042,-0.07425675197902662,0.7224908055950208
-0.06921264776863092,0.3177726698559323,0.7224908055950208
-0.8899889442929958,-0.1612939587649102,0.7224908055950208
-0.17269348487091482,0.19017421354811576,0.7224908055950208
-0.5110432355344424,-0.18295013514306516,0.7224908055950208
-0.266394701830455,0.31666379503616143,0.7224908055950208
-0.09691204244816028,0.19777300650028512,0.7224908055950208
-0.954679305116561,0.14246481637935554,0.7224908055950208
0.025987878915258486,0.3210152042864058,0.7224908055950208
0.006843183767592864,-0.1523139819074739,0.7224908055950208
-0.23440893776483604,-0.09520684003425718,0.7224908055950208
0.3988677468608044,0.420105137409985,0.7224908055950208
-0.9460081283633957,-0.0036969160625675073,0.7224908055950208
-0.02883132051301369,0.0909944829837875,0.7224908055950208
0.1598979996817838,0.2752069829359471,0.7224908055950208
-0.09226854588432834,0.17106617446358105,0.7224908055950208
1.4629054733894082,-0.3762172907373035,0.7224908055950208
2.0632198165109834,0.14871047569129944,0.7224908055950208
1.4662211080390586,-0.24821184295606613,0.7224908055950208
2.3408295363918685,-0.01044407040954249,0.7224908055950208
2.022780755744578,-0.14972755981288907,0.7224908055950208
1.4693288245252125,-0.3394442681845803,0.7224908055950208
1.2789161271970642,-0.22369104514968965,0.7224908055950208
1.5636245996034073,-0.07729733389903413,0.7224908055950208
1.0377095323812933,-0.41254168471129815,0.7224908055950208
1.5077306345573167,-0.08304206108404528,0.7224908055950208
0.9143004476830549,-0.38577994357412454,0.7224908055950208
1.8859912930694784,0.0515373948584297,0.7224908055950208
1.3956913204377017,-0.31361593705145135,0.7224908055950208
2.446936619106362,-0.10786606172225172,0.7224908055950208
0.8327491653020167,-0.25617894936183266,0.7224908055950208
2.2627886589526494,0.03576947191860712,0.7224908055950208
0.6731118964714202,-0.4334116773316353,0.7224908055950208
2.7453172751525003,0.023178217104233647,0.7224908055950208
1.3877913204436108,-0.22897733929291597,0.7224908055950208
1.94585219949076,-0.0468969216053209,0.7224908055950208
2.589782622321521,-0.10114988150064015,0.7224908055950208
1.4358642071493275,-0.21231931395008624,0.7224908055950208
1.0942570086049046,-0.23282414780910268,0.7224908055950208
1.272739194242975,-0.055020853805969,0.7224908055950208
1.5603363088308397,-0.392811120270838,0.7224908055950208
1.4698218001240846,-0.12822618904004945,0.7224908055950208
2.120338244008367,-0.07984716923478231,0.7224908055950208
1.4852083775856062,-0.22643710350582272,0.7224908055950208
2.1936903420767115,-0.0013720837779508377,0.7224908055950208
1.667347376860918,-0.05384884276881039,0.7224908055950208
1.0266655894573367,-0.3194401246840878,0.7224908055950208
1.475802180404165,-0.23903584799264585,0.7224908055950208
3.1751400683570945,0.39275357484658663,0.7224908055950208
1.9008935681504047,-0.0909985231250859,0.7224908055950208
1.6509069434536303,0.06903324113423336,0.7224908055950208
1.3360836495482245,-0.3452862549363916,0.7224908055950208
0.8568726631016522,0.09808302288278575,0.7224908055950208
1.019541066088284,-0.38733240209437986,0.7224908055950208
1.792570864867178,-0.03620127066916493,0.7224908055950208
0.532868850947737,-0.4206717213820974,0.7224908055950208
2.0969152913873095,0.09263043339962143,0.7224908055950208
1.0897698869891979,-0.35202319336266213,0.7224908055950208
1.5768940947875376,-0.10049173966757607,0.7224908055950208
2.0941809243761074,0.07644359533950747,0.7224908055950208
1.3497623720672278,-0.29684683830898273,0.7224908055950208
0.9787053679261897,-0.3338745905182652,0.7224908055950208
1.9724680506600196,0.07879329727933652,0.7224908055950208
1.8001068156592628,-0.34214784953373634,0.7224908055950208
1.360930906960823,-0.057669848202094004,0.7224908055950208
1.5464108896592408,-0.24735705349797732,0.7224908055950208
2.137438866707824,-0.1646359430174194,0.7224908055950208
0.9728113580684077,-0.27632841961497506,0.7224908055950208
1.833339948480037,-0.04469739568959357,0.7224908055950208
1.526568451180003,-0.19921692932686447,0.7224908055950208
1.238489656369843,-0.09859941117762422,0.7224908055950208
0.8819419611971538,-0.36211036523653045,0.7224908055950208
1.351496943832158,-0.13538518797127858,0.7224908055950208
0.7891206348890872,-0.3001962411625205,0.7224908055950208
2.235912123483005,0.019722075831230163,0.7224908055950208
0.9829303714434642,-0.35484871216642055,0.7224908055950208
1.6941467029457713,-0.11359685437843456,0.7224908055950208
1.1626426485226664,-0.30423190372263254,0.7224908055950208
2.624660039764018,0.1543891168810476,0.7224908055950208
1.341520422431614,-0.23532907065127737,0.7224908055950208
1.9156103074630186,0.19770811940813787,0.7224908055950208
2.1174629580561417,0.13257780928718632,0.7224908055950208
1.1009154124329372,-0.26770631676081136,0.7224908055950208
2.343224436684407,-0.010557458599788069,0.7224908055950208
1.378058734301923,-0.13029861192694103,0.7224908055950208
1.293757175644616,-0.05499913500365108,0.7224908055950208
1.5634502857253225,-0.020917999151060195,0.7224908055950208
1.66919318000237,-0.13997962292144892,0.7224908055950208
1.201352103369861,-0.15361431085520813,0.7224908055950208
2.0740400021192884,0.101309437997423,0.7224908055950208
1.4371987126168921,-0.2515503817546404,0.7224908055950208
2.421399067130772,0.14644865345985375,0.7224908055950208
1.4203735642451634,-0.29834743996384394,0.7224908055950208
1.7382369483595816,0.0725102613078854,0.7224908055950208
1.5492333048004034,-0.18259369917472273,0.7224908055950208
2.298075791549252,0.06699032132314965,0.7224908055950208
1.4273148566082388,-0.1929929177458183,0.7224908055950208
1.8793911451327288,0.06432310320321033,0.7224908055950208
1.3887072281904422,-0.31416805967072986,0.7224908055950208
1.8120774047648682,0.2522785954835677,0.7224908055950208
0.958274983693855,-0.261673576471498,0.7224908055950208
2.404942650972068,-0.11769249846365827,0.7224908055950208
1.7117793937557262,-0.24522181654113662,0.7224908055950208
1.983649802547471,0.24587963684102612,0.7224908055950208
1.5199550862493978,-0.11434057043688474,0.7224908055950208
1.8466139216906556,0.24170137761590127,0.7224908055950208
1.2741460824850508,-0.2317660702628185,0.7224908055950208
2.0203625675313037,0.09486241216903181,0.7224908055950208
1.200327725640247,-0.2133472534332944,0.7224908055950208
1.8919797852622553,0.0546642263080503,0.7224908055950208
1.4955917480723386,-0.009987639318535276,0.7224908055950208
1.4978781783820956,-0.15502469046468118,0.7224908055950208
1.5005002288025175,-0.23734503463795903,0.7224908055950208
1.761258646323023,0.14200367532810498,0.7224908055950208
1.543372933789297,-0.10079103212387214,0.7224908055950208
2.421801055045416,0.30100539022801065,0.7224908055950208
1.381939971234572,-0.07656521934001652,0.7224908055950208
2.1355748807267965,-0.020055720020521937,0.7224908055950208
1.6150090650024258,0.010397894023924261,0.7224908055950208
0.7849613360316754,-0.2808567685698829,0.7224908055950208
2.382069705391467,0.09747545863297014,0.7224908055950208
1.0279185856741466,-0.3434588597002037,0.7224908055950208
2.0038706955828207,-0.095706891566131,0.7224908055950208
1.8237143985230828,-0.050910995366713674,0.7224908055950208
2.346849850488216,0.11476760152354855,0.7224908055950208
0.8062621012941831,-0.19229072155963878,0.7224908055950208
2.0575495639688537,0.16055612426125546,0.7224908055950208
1.1442365419403928,-0.265880396413561,0.7224908055950208
2.794927619643559,0.2062018399513205,0.7224908055950208
0.9675707547139707,-0.09650180195630904,0.7224908055950208
2.2062203777311633,0.10734912265855684,0.7224908055950208
1.797234256539513,-0.27087825284784567,0.7224908055950208
1.5424571652779042,-0.21526866039441475,0.7224908055950208
2.2970332309800616,0.06570682158932215,0.7224908055950208
1.5326958014610859,-0.1788975844368684,0.7224908055950208
1.8579210318378554,0.045777598641880586,0.7224908055950208
